genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
latin,Tropical House,Klangkarussell,Moments,40,0.775,0.599,4,-8.48,0,0.0469,0.175,0.031,0.0418,0.393,123.97,302163
latin,Tropical House,BANNERS,Start A Riot - Thundatraxx Remix,6,0.642,0.77,2,-5.653,1,0.0299,0.015,2.86e-05,0.3,0.618,94.981,188773
latin,Tropical House,Sam Feldt,Chasing After You,5,0.613,0.914,3,-5.511,1,0.0426,0.0055,0.000905,0.0869,0.36,124.974,164885
latin,Tropical House,Mac Beez,Never Gonna Give You Up,50,0.765,0.751,9,-5.336,0,0.0286,0.333,0.64,0.08,0.862,105.953,212910
latin,Tropical House,Tez Cadey,Seve - Radio Edit,69,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853
latin,Tropical House,Robin Schulz,Above the Clouds,46,0.575,0.601,9,-8.986,0,0.0761,0.0206,0.0224,0.0708,0.204,122.012,210920
latin,Tropical House,Kungs,Wild Church,48,0.507,0.738,0,-6.982,0,0.0559,0.0805,0.547,0.0724,0.355,123.935,234200
latin,Tropical House,Sam Feldt,Be My Lover,5,0.748,0.742,5,-5.581,0,0.0284,0.0273,1.22e-06,0.206,0.754,119.966,180251
latin,Tropical House,Viva La Panda,Don't Let Go,50,0.616,0.701,1,-6.852,1,0.029,0.445,0.00388,0.0844,0.299,119.94,157500
latin,Tropical House,A&G,Too Good,45,0.728,0.66,11,-7.122,0,0.0687,0.227,5.82e-06,0.447,0.697,108.103,197784
latin,Tropical House,Robin Schulz,Tonight and Every Night,48,0.77,0.641,7,-7.556,1,0.0852,0.283,0.000385,0.142,0.29,123.982,235360
latin,Tropical House,GAMPER & DADONI,Oxas,59,0.756,0.591,2,-8.749,0,0.03,0.0276,0.391,0.0947,0.481,125.003,301175
latin,Tropical House,Sam Feldt,High And Low,5,0.661,0.681,10,-5.375,1,0.0329,0.394,6.47e-06,0.081,0.386,114.978,159727
latin,Tropical House,Bolier,Grow Up,54,0.823,0.7,11,-6.588,0,0.077,0.0733,6.3e-05,0.685,0.537,123.05,169837
latin,Tropical House,Fabio Carry,Panamalu,44,0.705,0.55,7,-6.469,1,0.0355,0.115,0.0,0.149,0.449,114.992,217392
latin,Tropical House,Robin Schulz,Heatwave (feat. Akon) - HUGEL Remix,45,0.8,0.764,7,-4.712,0,0.0368,0.0105,0.000468,0.0782,0.562,122.982,232195
latin,Tropical House,Zonoma,Somebody Else,54,0.694,0.518,0,-7.289,0,0.0345,0.00913,0.00016,0.427,0.184,106.964,200590
latin,Tropical House,Sam Feldt,Leave Me Alone,6,0.591,0.67,6,-5.105,0,0.0443,0.233,0.0,0.109,0.547,104.81,162081
latin,Tropical House,Dimmi,Dizzy,55,0.811,0.51,9,-6.474,0,0.0424,0.0197,0.072,0.054,0.641,125.035,260160
latin,Tropical House,Boris Way,Seduction,42,0.794,0.857,0,-5.463,1,0.0407,0.101,0.12,0.068,0.235,121.976,185039
latin,Tropical House,Warren G,Regulate - Le Boeuf Remix,48,0.85,0.729,6,-4.088,1,0.0496,0.0702,0.0498,0.0542,0.731,111.99,218571
latin,Tropical House,Tanja La Croix,We Turn The World Around,35,0.661,0.831,5,-4.964,0,0.0419,0.0411,0.00236,0.112,0.369,121.992,198688
latin,Tropical House,R3HAB,Freak - Sam Feldt Remix Edit,35,0.636,0.77,11,-5.671,0,0.125,0.469,0.0,0.268,0.443,118.038,196389
latin,Tropical House,Syn Cole,Miami 82 - Kygo Remix,59,0.708,0.6,2,-7.099,0,0.0407,0.177,0.119,0.0578,0.604,112.995,341947
latin,Tropical House,Achtabahn,Maaya,46,0.829,0.765,2,-6.283,0,0.0414,0.632,0.76,0.0981,0.736,121.982,193222
latin,Tropical House,Sam Feldt,Don't Say A Word,4,0.774,0.679,0,-5.843,1,0.0649,0.3,0.0,0.0444,0.641,100.005,168157
latin,Tropical House,Felix Jaehn,"Jennie (feat. R. City, Bori)",67,0.799,0.798,11,-5.407,1,0.183,0.0856,0.0,0.0808,0.594,118.07,184231
latin,Tropical House,Kungs,Tripping Off,50,0.717,0.614,10,-7.082,0,0.0328,0.13,0.000312,0.169,0.42,123.999,176347
latin,Tropical House,Didrik Thulin,Dancer (Kygo Remix),54,0.733,0.555,0,-11.67,0,0.0401,0.0389,0.0254,0.609,0.839,119.999,394045
latin,Tropical House,Klangkarussell,Sun Don't Shine,48,0.456,0.563,5,-8.627,0,0.0644,0.191,0.00109,0.0978,0.213,119.94,237695
latin,Tropical House,Seizo,Oh Baby,46,0.696,0.798,8,-5.011,1,0.0345,0.0281,0.00119,0.118,0.388,124.023,159896
latin,Tropical House,Tim Arisu,Fires (feat. Scarlett Quinn),41,0.75,0.532,1,-5.935,1,0.0486,0.00219,2.68e-05,0.121,0.294,125.002,203903
latin,Tropical House,Coleman Hell,Fireproof - Embody Remix,44,0.704,0.819,8,-4.241,1,0.227,0.0132,0.000334,0.11,0.644,119.006,184133
latin,Tropical House,Tropixx,Own the Night,41,0.609,0.696,1,-7.811,1,0.038,0.337,0.000416,0.0871,0.185,104.994,210429
latin,Tropical House,RÆVE,The Sweetest Sin,48,0.686,0.799,0,-4.816,0,0.0284,0.203,0.0534,0.126,0.159,124.002,336774
latin,Tropical House,Campsite Dream,No Diggity,55,0.711,0.714,7,-4.714,0,0.0374,0.183,0.0287,0.122,0.389,104.912,188849
latin,Tropical House,On June,Stuck On You,5,0.729,0.515,8,-6.003,1,0.0351,0.494,1.66e-05,0.0905,0.398,120.994,212231
latin,Tropical House,Duke Dumont,Ocean Drive,17,0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320
latin,Tropical House,Hook N Sling,If You're Hearing This,55,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,173925
latin,Tropical House,Dusky Grey,Call Me Over,43,0.834,0.65,3,-4.705,0,0.0381,0.169,0.0,0.0308,0.509,105.023,211724
latin,Tropical House,Sam Feldt,World Can Wait,4,0.734,0.584,1,-7.539,0,0.106,0.155,1.29e-05,0.121,0.258,104.979,175621
latin,Tropical House,Parov Stelar,The Sun - Klingande Remix Radio Edit,56,0.612,0.761,11,-6.783,0,0.307,0.0935,0.355,0.146,0.46,124.928,210376
latin,Tropical House,Nick Martin,Looking For Love,3,0.621,0.893,8,-4.146,0,0.0431,0.0105,0.000115,0.0994,0.459,105.005,214270
latin,Tropical House,Bolier,Forever And A Day - LVNDSCAPE Remix,3,0.678,0.874,6,-6.768,1,0.0346,0.0283,0.0577,0.104,0.477,118.429,235036
latin,Tropical House,Topic,Home (feat. Nico Santos) - Marcapasos Radio Remix,46,0.75,0.731,5,-6.289,0,0.0329,0.0493,2.55e-06,0.0718,0.391,123.012,214032
latin,Tropical House,Hounded,On My Side,5,0.668,0.612,8,-6.664,1,0.0598,0.501,0.000111,0.116,0.492,115.006,184152
latin,Tropical House,NLSN,Safe and Sound - Radio Edit,4,0.793,0.722,1,-3.928,0,0.0383,0.000601,0.00287,0.0914,0.644,120.012,181000
latin,Tropical House,Andrelli,Old Man,48,0.603,0.67,7,-7.844,0,0.0369,0.401,8.15e-06,0.0822,0.385,95.019,220500
latin,Tropical House,Matoma,Running Out - Samuraii Remix,36,0.522,0.306,10,-13.566,1,0.338,0.337,0.0797,0.161,0.223,185.828,174839
latin,Tropical House,Lucy Neville,Fall At Your Feet,32,0.713,0.666,7,-7.636,1,0.0327,0.107,0.124,0.106,0.111,110.004,202640
latin,Tropical House,Sam Feldt,Summer on You,9,0.731,0.727,7,-5.608,0,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,160009
latin,Tropical House,The Him,Feels Like Home - Radio Edit,54,0.65,0.827,8,-3.792,1,0.0926,0.0265,5.88e-05,0.166,0.498,122.057,184918
latin,Tropical House,Y.V.E. 48,Montrose Ave,50,0.692,0.585,0,-6.456,1,0.0308,0.00116,0.895,0.161,0.667,121.999,173320
latin,Tropical House,BUNT.,Journey - Radio Mix,48,0.502,0.437,0,-17.997,1,0.0482,0.318,0.106,0.0916,0.407,123.913,236129
latin,Tropical House,Campsite Dream,Little Do You Know,55,0.698,0.757,0,-5.82,1,0.0447,0.0831,0.0,0.195,0.349,95.031,168681
latin,Tropical House,Wankelmut,Almost Mine - Radio Edit,47,0.708,0.8,11,-5.072,1,0.0427,0.0513,1.02e-05,0.317,0.484,122.062,200467
latin,Tropical House,Sam Feldt,Fade Away,3,0.69,0.713,4,-3.246,0,0.0329,0.0314,0.0,0.337,0.388,105.06,170857
latin,Tropical House,Flatdisk,Set The World (On Fire),41,0.713,0.722,5,-7.113,1,0.0611,0.175,1.14e-05,0.131,0.482,123.99,179069
latin,Tropical House,Seinabo Sey,Younger - Kygo Remix,66,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,351579
latin,Tropical House,Yolanda Be Cool,From Me To You - Edit,5,0.633,0.956,3,-2.26,1,0.0358,0.108,0.0402,0.0853,0.596,123.971,213086
latin,Tropical House,Sebastien,When It's Over,39,0.657,0.882,5,-5.202,1,0.126,0.152,0.0,0.241,0.286,119.917,186055
latin,Tropical House,Sam Feldt,Been A While,9,0.779,0.695,1,-6.064,0,0.031,0.425,0.000769,0.107,0.392,120.004,163527
latin,Paraiso Tropical,Marc Anthony,Parecen Viernes,71,0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440
latin,Paraiso Tropical,Puerto Rican Power,Tu Cariñito,64,0.691,0.873,5,-8.758,0,0.0382,0.33,1.63e-06,0.0362,0.916,93.685,251253
latin,Paraiso Tropical,Natti Natasha,La Mejor Versión de Mi - Remix,80,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,229333
latin,Paraiso Tropical,Los Angeles Azules,Amor A Primera Vista,63,0.675,0.821,0,-6.017,1,0.0668,0.223,5.11e-05,0.149,0.96,170.163,221347
latin,Paraiso Tropical,Luis Enrique,Yo No Sé Mañana,74,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,259853
latin,Paraiso Tropical,Marc Anthony,Tu Vida en la Mía,10,0.68,0.864,2,-3.16,1,0.0339,0.37,0.000309,0.373,0.851,93.528,373200
latin,Paraiso Tropical,Gilberto Santa Rosa,Conteo Regresivo - Salsa Version,62,0.777,0.72,8,-6.162,1,0.0803,0.778,0.0,0.069,0.96,163.905,266787
latin,Paraiso Tropical,Willie Colón,Talento De Televisión,69,0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320
latin,Paraiso Tropical,Los Angeles Azules,Nunca Es Suficiente,76,0.796,0.499,2,-6.166,0,0.0404,0.392,0.0,0.0867,0.798,93.99,266016
latin,Paraiso Tropical,Juan Luis Guerra 4.40,Kitipun,60,0.857,0.676,0,-5.973,1,0.0316,0.405,0.0,0.0951,0.747,132.011,216947
latin,Paraiso Tropical,Marc Anthony,Tu Amor Me Hace Bien - Salsa Version,69,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160
latin,Paraiso Tropical,Adolescent's Orquesta,Me Tengo Que Ir,7,0.464,0.799,2,-3.275,0,0.0375,0.356,0.0,0.286,0.856,96.839,283129
latin,Paraiso Tropical,Eddie Santiago,Que Locura Enamorarme De Ti,7,0.776,0.822,1,-5.663,1,0.0416,0.698,0.0,0.103,0.953,93.559,309573
latin,Paraiso Tropical,Aventura,Inmortal,73,0.77,0.775,8,-4.65,0,0.0349,0.178,0.0,0.0651,0.848,124.015,256440
latin,Paraiso Tropical,Silvestre Dangond,Vivir Bailando,67,0.846,0.848,5,-4.752,1,0.121,0.104,0.0,0.0837,0.553,91.971,214413
latin,Paraiso Tropical,Marc Anthony,Lo Que Te Di,64,0.714,0.891,2,-4.223,1,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760
latin,Paraiso Tropical,Tito Nieves,Fabricando Fantasías - Salsa Version,52,0.714,0.855,9,-3.523,1,0.0413,0.26,0.0,0.0936,0.931,91.291,274653
latin,Paraiso Tropical,Jerry Rivera,Qué Hay de Malo,65,0.733,0.603,1,-8.673,1,0.044,0.592,0.0,0.0556,0.817,91.941,298347
latin,Paraiso Tropical,Raymix,Oye Mujer,66,0.826,0.642,4,-5.186,0,0.0619,0.0534,1.18e-06,0.121,0.9,90.991,252947
latin,Paraiso Tropical,Willie Colón,El Gran Varon,8,0.645,0.665,7,-5.519,0,0.0384,0.581,0.0,0.0391,0.369,94.115,414707
latin,Paraiso Tropical,Prince Royce,Adicto (feat. Marc Anthony),70,0.735,0.762,2,-5.547,0,0.04,0.318,0.0,0.371,0.7,116.027,209192
latin,Paraiso Tropical,Alejandro Gonzalez,Hasta Viejitos (feat. Carlos Vives),59,0.664,0.849,11,-5.996,1,0.0416,0.015,0.0,0.0559,0.723,81.94,199996
latin,Paraiso Tropical,Gente De Zona,Si Tú No Estás,58,0.759,0.906,1,-6.085,1,0.0513,0.0405,2.74e-06,0.206,0.575,92.99,220440
latin,Paraiso Tropical,Juanes,"La Plata (Los Ángeles Azules Remix) (Feat. Los Ángeles Azules, Lalo Ebratt)",51,0.719,0.665,11,-5.409,0,0.0492,0.0727,0.0,0.33,0.906,84.001,219107
latin,Paraiso Tropical,Grupo Niche,Cosas Bonitas,54,0.757,0.759,7,-5.928,1,0.0385,0.486,4.1e-06,0.305,0.727,96.052,260632
latin,Paraiso Tropical,Marc Anthony,Qué Precio Tiene el Cielo - Salsa Version,67,0.42,0.843,7,-4.692,1,0.0647,0.248,0.0,0.078,0.539,173.91,302947
latin,Paraiso Tropical,Monchy & Alexandra,Hoja En Blanco,65,0.932,0.772,0,-3.599,1,0.0369,0.225,3.24e-06,0.176,0.863,135.063,307200
latin,Paraiso Tropical,Vicente Garcia,Loma de Cayenas,51,0.839,0.899,5,-5.25,1,0.127,0.342,0.0,0.0969,0.964,129.955,227907
latin,Paraiso Tropical,Romeo Santos,La Demanda,65,0.865,0.712,6,-4.519,0,0.0397,0.102,1.22e-06,0.311,0.951,122.021,234480
latin,Paraiso Tropical,Prince Royce,Morir Solo,67,0.78,0.779,6,-3.369,0,0.0318,0.246,0.0,0.298,0.903,119.982,242343
latin,Paraiso Tropical,Joe Arroyo,La rebelion,68,0.571,0.755,1,-7.907,1,0.0735,0.142,2.55e-05,0.136,0.875,107.951,376013
latin,Paraiso Tropical,Ricky Martin,Cántalo,72,0.708,0.795,1,-4.71,1,0.116,0.0339,0.0,0.362,0.731,95.039,218996
latin,Paraiso Tropical,Juan Luis Guerra 4.40,Corazón Enamorado,49,0.879,0.488,6,-4.758,1,0.0364,0.763,3.94e-06,0.141,0.888,125.04,189520
latin,Paraiso Tropical,Romeo Santos,Canalla,68,0.878,0.875,11,-1.457,0,0.0453,0.148,0.0,0.145,0.902,130.027,225387
latin,Paraiso Tropical,Guayacán Orquesta,"Oiga, Mire, Vea",64,0.634,0.779,10,-5.909,0,0.0478,0.44,0.0,0.05,0.854,179.963,325642
latin,Paraiso Tropical,You Salsa,No Te Contaron Mal,62,0.64,0.822,7,-5.312,1,0.036,0.0211,0.0612,0.147,0.562,169.928,278824
latin,Paraiso Tropical,Silvestre Dangond,Vallenato Apretao,60,0.789,0.787,8,-3.931,1,0.0838,0.0951,0.0,0.187,0.575,90.038,158120
latin,Paraiso Tropical,La Sonora Dinamita,Mil Horas,4,0.741,0.743,3,-7.22,1,0.039,0.103,0.000685,0.0634,0.842,101.647,225333
latin,Paraiso Tropical,Los Angeles Azules,Mis Sentimientos,59,0.749,0.7,0,-4.717,0,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987
latin,Paraiso Tropical,Aventura,El Malo,71,0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941,238720
latin,Paraiso Tropical,Romeo Santos,Payasos,66,0.855,0.698,10,-4.511,0,0.0447,0.245,0.0,0.347,0.906,124.057,203427
latin,Paraiso Tropical,Septeto Acarey,Eres Mi Sueño,63,0.626,0.801,3,-5.144,0,0.0342,0.261,2.46e-05,0.203,0.903,169.956,300773
latin,Paraiso Tropical,Ralphy Dreamz,Te Quiero a Morir,45,0.814,0.674,9,-5.659,1,0.0379,0.696,0.117,0.101,0.903,125.002,204565
latin,Paraiso Tropical,Monchy & Alexandra,Dos Locos,62,0.918,0.664,1,-4.767,0,0.0502,0.0878,0.00026,0.0729,0.827,129.998,246747
latin,Paraiso Tropical,Oscar D'León,Lloraras,64,0.708,0.709,9,-7.555,1,0.0472,0.582,0.000516,0.0717,0.962,96.046,221008
latin,Paraiso Tropical,Romeo Santos,Yo También,69,0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,306453
latin,Paraiso Tropical,Reynier Perez,Frágil,55,0.702,0.886,0,-3.443,1,0.0336,0.345,3.22e-06,0.0659,0.899,166.039,276581
latin,Paraiso Tropical,Grupo Cañaveral De Humberto Pabón,Tiene Espinas El Rosal,69,0.68,0.423,11,-11.112,0,0.136,0.0343,0.0,0.0925,0.822,169.184,237960
latin,Paraiso Tropical,Gente De Zona,El Mentiroso,5,0.783,0.84,7,-4.704,0,0.0419,0.0988,0.0,0.0862,0.935,96.983,183613
latin,Paraiso Tropical,Luis Enrique,Añoranza,39,0.745,0.538,4,-8.922,0,0.136,0.385,0.0,0.0796,0.927,145.662,291533
latin,Paraiso Tropical,Romeo Santos,Sobredosis (feat. Ozuna),72,0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,198332
latin,Paraiso Tropical,Lila Downs,Cariñito,2,0.771,0.638,0,-6.346,1,0.0378,0.129,0.0579,0.236,0.653,98.0,219733
latin,Paraiso Tropical,Vicente Garcia,Carmesí,64,0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,181467
latin,Paraiso Tropical,Mr. Don,Sin Tu Amor,43,0.723,0.657,7,-7.375,1,0.0338,0.123,0.0492,0.277,0.871,129.947,215500
latin,Paraiso Tropical,Grupo Niche,Soltero,44,0.806,0.833,9,-4.397,0,0.0538,0.414,0.0,0.331,0.918,96.717,260432
latin,Paraiso Tropical,Milly Quezada,Con los Ojos Cerrados,43,0.719,0.875,0,-4.261,1,0.0381,0.141,0.0,0.188,0.921,141.977,220893
latin,Paraiso Tropical,Frankie Ruiz,Tú Con Él,47,0.783,0.687,7,-7.567,1,0.0446,0.517,0.0037,0.26,0.96,94.693,303880
latin,Paraiso Tropical,Yan Collazo,La Película II,39,0.709,0.802,9,-4.269,0,0.0853,0.651,3.14e-06,0.0507,0.857,177.066,257484
latin,Paraiso Tropical,Alvaro Rod,Vamos a Escapar - Salsa Version,55,0.728,0.793,1,-5.997,1,0.0429,0.385,1.09e-06,0.3,0.64,99.972,274650
latin,Paraiso Tropical,Daniela Darcourt,Adiós Amor,62,0.677,0.771,1,-6.204,1,0.034,0.205,2.71e-06,0.0912,0.304,92.514,268214
latin,Paraiso Tropical,Gente De Zona,Tan Buena,64,0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107
latin,Paraiso Tropical,Guayacán Orquesta,Besos de Amor,38,0.722,0.793,4,-6.161,0,0.063,0.368,1.66e-06,0.038,0.922,172.927,272722
latin,Paraiso Tropical,Maía,Lo Que Yo Quiero,43,0.694,0.83,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.377,244053
latin,Paraiso Tropical,You Salsa,Como Se Perdona,59,0.582,0.826,7,-5.5,0,0.0565,0.371,0.00312,0.0991,0.571,175.874,304569
latin,Paraiso Tropical,Mr. Don,Mala,51,0.718,0.823,2,-5.594,1,0.0353,0.246,0.000103,0.0952,0.882,129.996,203598
latin,Paraiso Tropical,Los Hermanos Rosario,La Dueña del Swing,9,0.746,0.915,7,-6.626,0,0.0675,0.505,4.02e-05,0.161,0.812,154.985,259013
latin,Paraiso Tropical,Yuri Buenaventura,Como la Manigua,38,0.648,0.452,7,-8.653,1,0.0476,0.688,9.16e-06,0.328,0.507,87.593,289033
latin,Paraiso Tropical,Septeto Acarey,Enamórate Bailando,38,0.667,0.941,4,-3.243,0,0.0414,0.63,0.0002,0.325,0.747,173.875,267333
latin,Paraiso Tropical,Aymee Nuviola,Donde Estabas Anoche,44,0.75,0.879,0,-3.606,0,0.0412,0.503,6.35e-05,0.104,0.898,105.012,238712
latin,Paraiso Tropical,Vicente Garcia,Ahí Ahí,54,0.803,0.557,10,-8.174,1,0.0798,0.58,0.000322,0.0891,0.36,129.919,210920
latin,Paraiso Tropical,Frank Reyes,Tu Eres Ajena,61,0.919,0.579,0,-7.338,0,0.059,0.226,0.000288,0.0776,0.941,130.205,239667
latin,Paraiso Tropical,Tutto Duran,Culpable - Remix / Versión Salsa,49,0.673,0.871,11,-3.316,1,0.044,0.426,0.0,0.171,0.948,95.994,197167
latin,Paraiso Tropical,Romeo Santos,Propuesta Indecente,76,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133
latin,Paraiso Tropical,Greeicy,Amantes - Versión Salsa,51,0.769,0.714,4,-7.26,0,0.0366,0.272,0.0,0.08,0.792,96.992,244088
latin,Paraiso Tropical,Joe Arroyo,En Barranquilla Me Quedo,58,0.642,0.7,1,-9.213,1,0.0552,0.172,0.000232,0.0895,0.784,103.899,312480
latin,Paraiso Tropical,Roberto Antonio,Noches de Fantasía - Salsa Mix,33,0.692,0.83,5,-4.34,0,0.032,0.347,1.92e-06,0.111,0.961,112.027,241113
latin,Paraiso Tropical,Elvis Crespo,Ella Me Besó,53,0.749,0.923,0,-3.056,1,0.209,0.0486,5.2e-05,0.0728,0.934,119.965,184372
latin,Paraiso Tropical,N'Klabe,Amor De Una Noche (feat. Julio Voltio) - Remix Version,52,0.703,0.752,1,-5.441,0,0.09,0.535,0.0,0.126,0.679,93.089,267347
