genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,TUNES DANCE AND POP,Harry Styles,Adore You,91,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Dan + Shay,"10,000 Hours (with Justin Bieber)",91,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693
pop,indie poptimism🕺🏻,Tyga,Ayy Macarena,91,0.816,0.63,2,-5.568,1,0.226,0.133,0.0,0.0692,0.715,96.493,131607
pop,indie poptimism🕺🏻,Y2K,Lalala,91,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,160627
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,MEDUZA,Lose Control,91,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
pop,Dance Room,MEDUZA,Lose Control,91,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
pop,POPTIMISM,Sam Smith,How Do You Sleep?,91,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205
pop,Todo Éxitos,Lewis Capaldi,Before You Go,90,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,SHAED,Trampoline (with ZAYN),90,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280
pop,"post-teen alternative, indie, pop (large variety)",Harry Styles,Watermelon Sugar,90,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Nas X,Old Town Road - Remix,90,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Daddy Yankee,Que Tire Pa Lante,90,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520
pop,indie poptimism🕺🏻,Ed Sheeran,I Don't Care (with Justin Bieber),90,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
pop,Todo Éxitos,Tainy,Adicto (with Anuel AA & Ozuna),90,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Tecca,Ransom,90,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Tainy,Adicto (with Anuel AA & Ozuna),90,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Bad Bunny,Callaita,90,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534
pop,Todo Éxitos,Daddy Yankee,Que Tire Pa Lante,90,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520
pop,Intro to Post-Teen Pop,Ariana Grande,7 rings,90,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Ant Saunders,Yellow Hearts,89,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,223258
pop,indie poptimism🕺🏻,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,89,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,159011
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,Beautiful People (feat. Khalid),89,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Marshmello,Happier,89,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,89,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,159011
pop,"post-teen alternative, indie, pop (large variety)",Ali Gatie,It's You,89,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607
pop,Electropop 2019,Marshmello,Happier,89,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290
pop,indie poptimism🕺🏻,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,88,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Noah Cyrus,July,88,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107
pop,Intro to Post-Teen Pop,Halsey,Without Me,88,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661
pop,Post pop teen,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,88,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040
pop,"post-teen alternative, indie, pop (large variety)",JP Saxe,If The World Was Ending (feat. Julia Michaels),88,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Shawn Mendes,Señorita,88,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
pop,indie poptimism🕺🏻,Selena Gomez,Rare,88,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
pop,Intro to Post-Teen Pop,Harry Styles,Adore You,88,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
pop,Intro to Post-Teen Pop,Ellie Goulding,Hate Me (with Juice WRLD),88,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223
pop,The Sound of Post-Teen Pop,Selena Gomez,Rare,88,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
pop,Electropop 2019,Halsey,Without Me,88,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661
pop,TUNES DANCE AND POP,Selena Gomez,Rare,88,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
pop,indie poptimism🕺🏻,Harry Styles,Adore You,88,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
pop,Dance Pop Tunes,SAINt JHN,Roses - Imanbek Remix,88,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,ROSALÍA,"Yo x Ti, Tu x Mi",88,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Sech,Si Te Vas,88,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.143,0.554,174.1,204907
pop,Todo Éxitos,Reik,Indeciso,88,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,217253
pop,TUNES DANCE AND POP,Shawn Mendes,Señorita,88,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),88,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
pop,Todo Éxitos,J Balvin,Blanco,88,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
pop,"post-teen alternative, indie, pop (large variety)",Khalid,Up All Night,87,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Camila Cabello,Liar,87,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),87,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573
pop,Post pop teen,Ariana Grande,"thank u, next",87,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Halsey,Graveyard,87,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806
pop,"post-teen alternative, indie, pop (large variety)",Ava Max,Sweet but Psycho,87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Niall Horan,Nice To Meet Ya,87,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805
pop,Pop Remix,Kygo,Higher Love,87,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267
pop,The Sound of Post-Teen Pop,Jonas Brothers,Sucker,87,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027
pop,indie poptimism🕺🏻,Kygo,Higher Love,87,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267
pop,Dance Pop Tunes,Sam Smith,Dancing With A Stranger (with Normani),87,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
pop,Electropop 2019,Ava Max,Sweet but Psycho,87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
pop,Electropop 2019,Sam Smith,Dancing With A Stranger (with Normani),87,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
pop,Electropop 2019,Post Malone,Better Now,87,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267
pop,POPTIMISM,Camila Cabello,Liar,87,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
pop,10er Playlist,Ariana Grande,"thank u, next",87,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320
pop,Pop Warmup 130 BPM,Ava Max,Sweet but Psycho,87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
pop,Todo Éxitos,Daddy Yankee,Con Calma,87,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227
pop,Post Teen Pop,Sam Smith,Dancing With A Stranger (with Normani),87,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
pop,Todo Éxitos,Niall Horan,Nice To Meet Ya,87,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805
pop,indie poptimism🕺🏻,Daddy Yankee,Con Calma,87,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Camila Cabello,Liar,87,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
pop,Music&Other Drugs,Billie Eilish,bury a friend,87,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143
pop,POPTIMISM,Halsey,Graveyard,87,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806
pop,Someone You Loved Lewis Capaldi (Pop Music Mix),Travis Scott,SICKO MODE,87,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820
pop,Someone You Loved Lewis Capaldi (Pop Music Mix),Post Malone,Better Now,87,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267
pop,Electropop,Travis Scott,goosebumps,86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
pop,Electropop,Kina,Get You The Moon (feat. Snøw),86,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080
pop,Electropop,Panic! At The Disco,High Hopes,86,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Jhay Cortez,No Me Conoce - Remix,86,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120
pop,ELECTROPOP🐹,Drake,God's Plan,86,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973
pop,ElectroPop 2020,Ed Sheeran,Shape of You,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
pop,Intro to Post-Teen Pop,Taylor Swift,You Need To Calm Down,86,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lewis Capaldi,Bruises,86,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Selena Gomez,Look At Her Now,86,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
pop,🤩🤪Post Teen Pop🤪🤩,Halsey,You should be sad,86,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473
pop,indie poptimism🕺🏻,Selena Gomez,Look At Her Now,86,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
pop,Music&Other Drugs,Billie Eilish,all the good girls go to hell,86,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840
pop,post teen pop,Ed Sheeran,Shape of You,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
pop,Post Teen Pop,Panic! At The Disco,High Hopes,86,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Ed Sheeran,Shape of You,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
pop,Dance Pop,Riton,Turn Me On (feat. Vula),86,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474
pop,Todo Éxitos,Halsey,You should be sad,86,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473
pop,A Loose Definition of Indie Poptimism,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,indie poptimism🕺🏻,BTS,Boy With Luv (feat. Halsey),85,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773
pop,indie poptimism🕺🏻,Katy Perry,Never Really Over,85,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523
pop,indie poptimism🕺🏻,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,The Sound of Post-Teen Pop,Katy Perry,Never Really Over,85,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523
pop,"post-teen alternative, indie, pop (large variety)",The Chainsmokers,Takeaway,85,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880
pop,Post pop teen,John Legend,All of Me,85,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560
pop,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",Lauv,Mean It,85,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853
pop,10er Playlist,James Arthur,Say You Won't Let Go,85,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467
pop,Mix ElectroPop//ElectroHouse// DeepHouse 2020,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Electropop,Doja Cat,Candy,85,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920
pop,Intro to Post-Teen Pop,Selena Gomez,Lose You To Love Me,85,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459
pop,Electropop 2019,Mabel,Don't Call Me Up,85,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480
pop,Electropop Hits  2017-2020,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,Post pop teen,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,a taste of the mainstream,Lauv,Mean It,85,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853
pop,Dr. Q's Prescription Playlist💊,Imagine Dragons,Thunder,85,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
pop,Post pop teen,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Someone You Loved Lewis Capaldi (Pop Music Mix),Meek Mill,Going Bad (feat. Drake),85,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
pop,Post pop teen,Mabel,Don't Call Me Up,85,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480
pop,Someone You Loved Lewis Capaldi (Pop Music Mix),A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),85,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487
pop,ElectroPop 2020,Imagine Dragons,Thunder,85,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
pop,Post pop teen,James Arthur,Say You Won't Let Go,85,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467
pop,Dance Pop,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Pop / Dance,Marshmello,One Thing Right,85,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824
