genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
rap,RapCaviar,YNW Melly,Suicidal,90,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,222997
rap,Sad Trap,YNW Melly,Suicidal,90,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,222997
rap,Trap 2020 🔥,Bad Bunny,Callaita,90,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534
rap,Hip-Hop Central,Mustard,Ballin' (with Roddy Ricch),90,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435
rap,GTA San Andreas Radio Los Santos,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,89,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874
rap,RapCaviar,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,89,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874
rap,Trap Americana,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,89,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874
rap,Trap 2020 🔥,Lunay,Aventura,89,0.729,0.726,5,-3.208,1,0.0422,0.223,0.0,0.101,0.876,92.025,217130
rap,RapCaviar,Lil Baby,Woah,88,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011
rap,Trap 2020 🔥,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),88,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
rap,GTA San Andreas Radio Los Santos,Drake,Money In The Grave (Drake ft. Rick Ross),88,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
rap,Sad Trap,Juice WRLD,Robbery,88,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051
rap,Gangster Rap,Lil Baby,Woah,88,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011
rap,GTA San Andreas Radio Los Santos,Post Malone,rockstar (feat. 21 Savage),88,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147
rap,Alternative Hip Hop,BROCKHAMPTON,SUGAR,88,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533
rap,GTA San Andreas Radio Los Santos,DaBaby,VIBEZ,88,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
rap,RapCaviar,DaBaby,VIBEZ,88,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
rap,Hip Hop Controller,Drake,Money In The Grave (Drake ft. Rick Ross),88,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
rap,Trap Americana,Drake,Money In The Grave (Drake ft. Rick Ross),88,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
rap,Trap Americana,Lil Baby,Woah,88,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011
rap,RapCaviar,JACKBOYS,OUT WEST (feat. Young Thug),87,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712
rap,Alternative Hip Hop,Mac Miller,Good News,87,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
rap,Trap Americana,JACKBOYS,OUT WEST (feat. Young Thug),87,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712
rap,Hip Hop Controller,DaBaby,Suge,87,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320
rap,GANGSTA RAP,DaBaby,Suge,87,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320
rap,Trap Americana,Travis Scott,SICKO MODE,87,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820
rap,Trap strefa,XXXTENTACION,SAD!,87,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606
rap,Hip-Hop Favourites,Travis Scott,SICKO MODE,87,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820
rap,Trap Americana,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
rap,Trap Americana,J. Cole,MIDDLE CHILD,86,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594
rap,RapCaviar,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),86,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366
rap,Sad Trap,XXXTENTACION,Jocelyn Flores,86,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133
rap,Trap Americana,Travis Scott,goosebumps,86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
rap,RAP Gangsta,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
rap,Trap 2020 🔥,Sech,Otro Trago - Remix,86,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287773
rap,Trap 2020 🔥,J Balvin,QUE PRETENDES,86,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,222347
rap,Hip-Hop Favourites,J. Cole,MIDDLE CHILD,86,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594
rap,Hip Hop Controller,Travis Scott,goosebumps,86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
rap,RapCaviar,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
rap,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
rap,Trap 2020 🔥,Meek Mill,Going Bad (feat. Drake),85,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
rap,Trap Americana,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),85,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487
rap,Hip-Hop Favourites,Meek Mill,Going Bad (feat. Drake),85,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
rap,GTA San Andreas Radio Los Santos,Meek Mill,Going Bad (feat. Drake),85,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
rap,RapCaviar,Kanye West,Follow God,85,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591
rap,A1 Hip-Hop,YNW Melly,223's (feat. 9lokknine),85,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640
rap,GANGSTA RAP,YNW Melly,Murder On My Mind,85,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434
rap,GANGSTA RAP,NLE Choppa,Camelot,85,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,148759
rap,Hip-Hop Favourites,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),85,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487
rap,Trap 2020 🔥,Lunay,Soltera - Remix,85,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,266087
rap,Hip-Hop Favourites,Lil Baby,Drip Too Hard (Lil Baby & Gunna),84,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543
rap,RapCaviar,YoungBoy Never Broke Again,Make No Sense,84,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630
rap,Southern Hip Hop,YoungBoy Never Broke Again,Make No Sense,84,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630
rap,A1 Hip-Hop,Juice WRLD,Let Me Know (I Wonder Why Freestyle),84,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,215381
rap,Southern Hip Hop,Lil Baby,Drip Too Hard (Lil Baby & Gunna),84,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543
rap,Hip-Hop Favourites,Lil Nas X,Panini,84,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893
rap,RapCaviar,Roddy Ricch,Peta (feat. Meek Mill),84,0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,198849
rap,GANGSTA RAP,Polo G,Pop Out (feat. Lil Tjay),84,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560
rap,Hip Hop Controller,"Tyler, The Creator",EARFQUAKE,84,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067
rap,Hip Hop Controller,Kendrick Lamar,HUMBLE.,84,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000
rap,Hip-Hop Mixtape,PARTYNEXTDOOR,Loyal (feat. Drake),84,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973
rap,Sad Trap,XXXTENTACION,Fuck Love (feat. Trippie Redd),84,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520
rap,A1 Hip-Hop,24kGoldn,VALENTINO,84,0.745,0.718,9,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,179133
rap,Southern California Hip Hop Primer,Kendrick Lamar,HUMBLE.,84,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000
rap,Hip-Hop Favourites,Polo G,Pop Out (feat. Lil Tjay),84,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560
rap,Trap 2020 🔥,Arcangel,Infeliz,84,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103
rap,Sad Trap,Juice WRLD,Let Me Know (I Wonder Why Freestyle),84,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,215381
rap,Hip-Hop Central,JACKBOYS,GANG GANG,84,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,244761
rap,Trap 2020 🔥,Jhay Cortez,No Me Conoce - Remix,84,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,307547
rap,Trap 2020 🔥,Bad Bunny,MIA (feat. Drake),83,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368
rap,RAP Gangsta,21 Savage,Immortal,83,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723
rap,Trap 2020 🔥,Manuel Turizo,Te Quemaste,83,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091
rap,Trap Americana,Young Thug,The London (feat. J. Cole & Travis Scott),83,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107
rap,Trap 2020 🔥,Dalex,Cuaderno,83,0.681,0.648,1,-5.021,0,0.38,0.524,0.0,0.104,0.687,172.019,286507
rap,Sad Trap,Lil Peep,Falling Down - Bonus Track,83,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400
rap,Sad Trap,Internet Money,Somebody,83,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,174333
rap,Sad Trap,Trippie Redd,6 Kiss,83,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,199437
rap,Trap 2020 🔥,DJ Luian,Verte Ir,83,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500
rap,Trap Americana,21 Savage,Immortal,83,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723
rap,RapCaviar,Baby Keem,ORANGE SODA,83,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882
rap,Gangster Rap | 100 % Gangster,Eminem,'Till I Collapse,83,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787
rap,RapCaviar,Internet Money,Somebody,83,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,174333
rap,RapCaviar,Don Toliver,HAD ENOUGH (feat. Quavo & Offset),83,0.75,0.789,2,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,157133
rap,Hip Hop Controller,Young Thug,The London (feat. J. Cole & Travis Scott),83,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107
rap,RapCaviar,Roddy Ricch,High Fashion (feat. Mustard),83,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487
rap,RapCaviar,Trippie Redd,6 Kiss,83,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,199437
rap,RapCaviar,21 Savage,Immortal,83,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723
rap,Hip-Hop Favourites,Young Thug,Hot (feat. Gunna),83,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027
rap,Hip-Hop Favourites,Kodak Black,ZEZE,83,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760
rap,GTA San Andreas Radio Los Santos,Baby Keem,ORANGE SODA,83,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882
rap,Hip-Hop Favourites,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",82,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100
rap,Contemporary Hip Hop,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),82,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
rap,Sad Trap,Lil Uzi Vert,Sanguine Paradise,82,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976
rap,Hip Hop Controller,J. Cole,No Role Modelz,82,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987
rap,A1 Hip-Hop,Lil Tjay,F.N,82,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,224000
rap,Viral Southern Hip Hop,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",82,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100
rap,Hip Hop Controller,Lil Uzi Vert,Sanguine Paradise,82,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976
rap,Trap Americana,Young Thug,Hop Off A Jet (feat. Travis Scott),82,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067
rap,Trap 2020 🔥,Dalex,Bellaquita,82,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787
rap,Hip-Hop Mixtape,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),82,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
rap,RapCaviar,Trippie Redd,Death (feat. DaBaby),82,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196
rap,Trap strefa,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),82,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
rap,Hip-Hop Central,JACKBOYS,GATTI,82,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145
rap,GTA San Andreas Radio Los Santos,Ski Mask The Slump God,Faucet Failure,82,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627
rap,RapCaviar,Russ,BEST ON EARTH (feat. BIA),82,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,160720
rap,GANGSTA RAP,Trippie Redd,Death (feat. DaBaby),82,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196
rap,RAP Gangsta,Lil Nas X,Panini - DaBaby Remix,82,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,151040
rap,RapCaviar,Young Thug,Hop Off A Jet (feat. Travis Scott),82,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067
rap,Hip-Hop Favourites,Young Thug,Bad Bad Bad (feat. Lil Baby),81,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040
rap,A1 Hip-Hop,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),81,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,185806
rap,Hip-Hop Favourites,Offset,Ric Flair Drip (& Metro Boomin),81,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800
rap,This Is Logic,Logic,1-800-273-8255,81,0.62,0.574,5,-7.788,0,0.0479,0.57,0.0,0.19,0.352,100.021,250173
rap,RapCaviar,Stunna 4 Vegas,UP THE SMOKE (with Offset),81,0.907,0.765,4,-7.043,1,0.426,0.0512,0.0,0.153,0.896,142.992,188048
rap,Hip-Hop Favourites,A Boogie Wit da Hoodie,Look Back at It,81,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449
rap,RapCaviar,Lil Baby,Sum 2 Prove,81,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760
rap,Trap Americana,Lil Baby,Sum 2 Prove,81,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760
rap,Trap Americana,21 Savage,a lot,81,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
rap,RAP Gangsta,Offset,Ric Flair Drip (& Metro Boomin),81,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800
rap,Viral Southern Hip Hop,Surfaces,Sunday Best,81,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571
rap,Sad Trap,Juice WRLD,Black & White,81,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,186945
rap,GANGSTA RAP,Lil Baby,Yes Indeed,81,0.964,0.346,5,-9.309,0,0.53,0.035,0.0,0.108,0.562,119.958,142273
rap,GTA San Andreas Radio Los Santos,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),81,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,185806
rap,GTA San Andreas Radio Los Santos,21 Savage,a lot,81,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
rap,HIP&HOP,The Chainsmokers,Don't Let Me Down,81,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
rap,Southern Soul BBQ Mix,Lynyrd Skynyrd,Sweet Home Alabama,81,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800
rap,Viral Southern Hip Hop,Young Thug,Bad Bad Bad (feat. Lil Baby),81,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040
rap,Trap Americana,Offset,Ric Flair Drip (& Metro Boomin),81,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800
rap,Sad Trap,Lil Skies,I,81,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,181891
rap,Modus Mio,Apache 207,Roller,81,0.928,0.758,10,-6.471,0,0.144,0.03,0.00437,0.29,0.729,128.005,158853
rap,Viral Southern Hip Hop,DJ Snake,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",80,0.789,0.694,6,-5.781,0,0.0729,0.0982,0.0,0.0962,0.549,96.035,341875
rap,Hip-Hop Central,Roddy Ricch,Start Wit Me (feat. Gunna),80,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,158692
rap,Trap Americana,Future,Fine China,80,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,141587
rap,RapCaviar,Flipp Dinero,How I Move (feat. Lil Baby),80,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,224916
rap,Gangsta Rap/90's Hip-Hop,Coolio,Gangsta's Paradise,80,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693
rap,Gangsta Rap/90's Hip-Hop,Eminem,The Real Slim Shady,80,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200
rap,GTA San Andreas Radio Los Santos,Roddy Ricch,Start Wit Me (feat. Gunna),80,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,158692
rap,RapCaviar,NLE Choppa,Famous Hoes,80,0.732,0.627,4,-5.693,0,0.161,0.346,0.0,0.261,0.332,81.481,135460
rap,Hip-Hop Mixtape,Travis Scott,STARGAZING,80,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715
rap,Trap Americana,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],80,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,176632
rap,Modus Mio,Nimo,KEIN SCHLAF,80,0.606,0.715,11,-5.608,1,0.173,0.294,0.000133,0.124,0.393,174.049,200493
rap,GANGSTA RAP,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],80,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,176632
rap,Trap Land,Darell,Velitas,80,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542
rap,Modus Mio,RIN,Alien,80,0.835,0.601,6,-6.411,1,0.0562,0.298,0.0,0.111,0.853,137.998,208947
rap,Sad Trap,Lil Peep,Save That Shit,80,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,231547
rap,Minitruckin Playlist,Coolio,Gangsta's Paradise,80,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693
rap,Trap Luv,Nio Garcia,Te Boté - Remix,80,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920
rap,RAP Gangsta,Eminem,Lucky You (feat. Joyner Lucas),80,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679
