genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
rap,Hip-Hop 'n RnB,Kid Cudi,Erase Me - Main,1,0.684,0.642,9,-5.154,1,0.117,0.0553,0.0,0.109,0.84,186.057,192840
rap,Hip-Hop 'n RnB,50 Cent,Outta Control - Remix,1,0.77,0.595,8,-6.004,0,0.256,0.0225,0.0,0.0936,0.535,91.989,247060
rap,Hip-Hop 'n RnB,JAY-Z,F*ckwithmeyouknowigotit,1,0.783,0.464,10,-8.122,0,0.293,0.0187,0.21,0.0699,0.261,128.138,243413
rap,Hip-Hop 'n RnB,Drake,Started From the Bottom,1,0.79,0.54,8,-6.959,1,0.183,0.0391,0.0,0.266,0.459,86.308,173160
rap,Hip-Hop 'n RnB,Drake,"Hold On, We're Going Home",1,0.765,0.452,6,-6.644,0,0.068,0.0033,4.64e-05,0.0916,0.331,100.002,227027
rap,Hip-Hop 'n RnB,ScHoolboy Q,Hands On the Wheel (feat. a$Ap Rocky),1,0.646,0.778,1,-7.44,0,0.103,0.0173,0.0,0.0702,0.185,127.813,197132
rap,Hip-Hop 'n RnB,The Game,My Life,1,0.673,0.766,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,320893
rap,Hip-Hop 'n RnB,The Game,Martians Vs Goblins,1,0.476,0.81,4,-3.414,0,0.265,0.0803,0.0,0.568,0.642,83.309,228827
rap,Hip-Hop 'n RnB,Kid Cudi,Mojo So Dope,1,0.61,0.761,6,-8.147,0,0.0792,0.564,0.93,0.338,0.853,180.057,210587
rap,Hip-Hop 'n RnB,Mann,Buzzin - Remix Explicit Version,1,0.724,0.938,10,-4.171,0,0.162,0.119,0.0,0.313,0.549,104.028,224400
rap,HIP&HOP,YG,Why You Always Hatin?,1,0.927,0.362,0,-9.329,0,0.591,0.0442,0.0,0.139,0.389,93.008,196587
rap,HIP&HOP,Fetty Wap,Trap Queen,1,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093
rap,Contemporary Hip Hop,Rick Ross,The Devil Is A Lie,1,0.683,0.833,5,-3.902,0,0.0838,0.00152,0.0,0.382,0.61,102.918,310667
rap,Contemporary Hip Hop,The Game,Red Nation,1,0.405,0.889,2,-3.303,1,0.317,0.0922,0.0,0.446,0.338,82.918,229480
rap,Contemporary Hip Hop,Stephen Marley,The Lion Roars,1,0.577,0.811,0,-4.868,0,0.0835,0.318,0.0,0.165,0.542,155.992,310760
rap,Contemporary Hip Hop,A$AP Rocky,Angels,1,0.781,0.754,0,-3.61,0,0.0894,0.36,0.0,0.0867,0.519,120.521,227080
rap,Southern Hip Hop,T-Rock,Yeen Hard,1,0.677,0.582,7,-8.628,1,0.151,0.00893,0.0,0.0861,0.513,170.026,272048
rap,Gangster Rap,50 Cent,In My Hood,1,0.801,0.72,1,-5.155,1,0.303,0.184,0.0,0.241,0.492,90.024,230899
rap,Gangster Rap,Rick Ross,So Sophisticated,1,0.688,0.872,2,-4.651,1,0.282,0.029,0.0,0.571,0.562,76.983,249440
rap,Gangster Rap,G-Unit,I Smell Pussy,1,0.806,0.787,11,-3.005,0,0.216,0.0438,0.0,0.0644,0.74,89.208,238200
rap,Gangster Rap,50 Cent,Baby By Me,1,0.604,0.9,0,-2.935,0,0.0927,0.0183,0.000151,0.0728,0.422,190.029,215867
rap,Gangster Rap,50 Cent,Outta Control - Remix,1,0.77,0.595,8,-6.004,0,0.256,0.0225,0.0,0.0936,0.535,91.989,247060
rap,Gangster Rap,50 Cent,In Da Club,1,0.908,0.721,1,-2.761,0,0.316,0.274,0.0,0.0758,0.767,90.01,193467
rap,Gangster Rap Workout,The Game,Dope Boys,1,0.733,0.813,1,-3.402,0,0.225,0.148,0.0,0.179,0.696,85.067,240507
rap,Gangster Rap Workout,DMX,Get It On The Floor,1,0.795,0.789,1,-4.661,1,0.117,0.156,2.8e-06,0.0793,0.597,94.218,263707
rap,Gangster Rap Workout,50 Cent,I Get Money,1,0.525,0.933,9,-4.673,1,0.356,0.159,0.000241,0.311,0.457,122.631,223720
rap,Gangster Rap Workout,50 Cent,I'll Still Kill,1,0.666,0.715,2,-5.276,0,0.261,0.111,9.69e-06,0.23,0.725,88.046,223507
rap,Gangster Rap Workout,The Game,Martians Vs Goblins,1,0.476,0.81,4,-3.414,0,0.265,0.0803,0.0,0.568,0.642,83.309,228827
rap,Gangster Rap Workout,T.I.,Swagga Like Us - T.I. and Jay-Z feat. Kanye West and Lil' Wayne,1,0.58,0.817,4,-5.009,1,0.214,0.00163,0.0,0.118,0.238,89.008,327667
rap,Gangster Rap Workout,Snoop Dogg,Vato,1,0.484,0.711,1,-4.584,1,0.239,0.142,0.0,0.378,0.46,90.961,284653
rap,Gangster Rap Workout,Cam’ron,Welcome To New York City,1,0.581,0.884,8,-5.512,1,0.315,0.0185,0.0,0.132,0.493,169.472,309600
rap,Gangster Rap | 100 % Gangster,DMX,Ruff Ryders' Anthem,1,0.881,0.574,10,-8.134,0,0.277,0.0531,1.51e-06,0.203,0.738,90.957,214467
rap,Gangster Rap | 100 % Gangster,YG,Who Do You Love?,1,0.68,0.417,9,-9.749,1,0.51,0.0288,0.0,0.0875,0.146,193.257,233573
rap,Gangsta Rap/90's Hip-Hop,2Pac,Breathin,1,0.868,0.718,1,-5.453,0,0.288,0.0162,0.0,0.21,0.598,83.015,244827
rap,Gangsta Rap/90's Hip-Hop,50 Cent,When It Rains It Pours,1,0.727,0.74,2,-3.401,1,0.153,0.012,0.0,0.294,0.221,82.031,242227
rap,Gangsta Rap/90's Hip-Hop,50 Cent,Best Friend,1,0.549,0.636,10,-3.923,0,0.376,0.395,0.0,0.0974,0.661,182.363,251547
rap,Gangsta Rap/90's Hip-Hop,Eminem,Phenomenal,1,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546
rap,Gangsta Rap/90's Hip-Hop,D12,How Come,1,0.75,0.851,9,-2.197,1,0.202,0.256,0.0,0.215,0.54,90.001,249533
rap,Gangsta Rap/90's Hip-Hop,D12,American Psycho II,1,0.646,0.83,6,-4.456,0,0.32,0.403,0.0,0.138,0.71,93.364,224240
rap,Gangster Rap Deutsch,SSIO,Nuttööö,1,0.801,0.951,7,-3.383,1,0.306,0.0503,0.0,0.163,0.582,95.06,214747
rap,Gangster Rap Deutsch,Milonair,"Bleib mal locker, Lan",1,0.691,0.89,10,-2.665,0,0.333,0.228,0.0,0.0872,0.156,90.274,206187
rap,Gangster Rap Deutsch,Kollegah,Medusa,1,0.75,0.849,7,-5.389,1,0.276,0.124,0.0,0.0978,0.284,89.003,182040
rap,90s Hiphop / Gangsta Rap,Fugees,How Many Mics,1,0.788,0.522,6,-13.346,1,0.447,0.1,1.19e-05,0.479,0.801,82.922,268933
rap,Oldschool Gangsta Rap 👑,50 Cent,Window Shopper,1,0.534,0.63,5,-7.048,0,0.191,0.0915,0.0,0.489,0.484,174.199,190293
rap,Oldschool Gangsta Rap 👑,Eminem,Sing For The Moment,1,0.677,0.812,5,-4.235,0,0.13,0.0018,1.93e-06,0.0741,0.166,163.851,340267
rap,Oldschool Gangsta Rap 👑,2Pac,Hail Mary,1,0.791,0.638,10,-6.362,0,0.246,0.153,3.98e-06,0.36,0.393,82.102,312373
rap,Oldschool Gangsta Rap 👑,Eminem,The Way I Am,1,0.803,0.855,4,-3.369,0,0.246,0.142,0.0,0.299,0.345,87.317,291120
rap,Oldschool Gangsta Rap 👑,N.W.A.,Gangsta Gangsta,1,0.894,0.698,6,-8.264,0,0.275,0.0279,3.52e-06,0.329,0.695,98.104,336917
rap,Oldschool Gangsta Rap 👑,2Pac,2 Of Amerikaz Most Wanted,1,0.853,0.872,1,-3.439,1,0.127,0.0423,0.00204,0.0476,0.844,99.243,246667
rap,GANGSTA Rap,Capital Bra,Nur noch Gucci,1,0.737,0.73,2,-2.185,1,0.406,0.322,0.0,0.177,0.545,77.937,212508
rap,GANGSTA Rap,187 Strassenbande,Mit den Jungz,1,0.589,0.827,2,-5.851,1,0.164,0.0505,0.0,0.0938,0.184,125.135,233221
rap,GANGSTA Rap,PA Sports,HSHC,1,0.558,0.637,2,-5.703,1,0.18,0.013,0.0,0.0677,0.287,86.833,180787
rap,GANGSTA Rap,Gzuz,¿ Was hast du gedacht ?,1,0.673,0.657,2,-4.45,1,0.374,0.239,0.0,0.107,0.271,156.925,184239
rap,RAP Gangsta,T.I.,Go Get It,1,0.366,0.667,1,-5.683,1,0.246,0.00212,0.0,0.398,0.51,76.627,217520
rap,RUSSIAN Gangster Rap,Местный,Яд,1,0.607,0.756,2,-3.53,1,0.181,0.138,0.0,0.0743,0.795,88.098,158746
rap,Gangsta Rap/90's Hip-Hop,2Pac,2 Of Amerikaz Most Wanted - (Explicit),1,0.71,0.905,1,-2.578,1,0.324,0.0391,0.00093,0.0562,0.817,198.5,246147
rap,90s Gangsta Rap / Top Hip-hop Classics,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,1,0.683,0.74,11,-6.041,0,0.0462,0.00228,0.0,0.238,0.65,129.515,281773
rap,90s Gangsta Rap / Top Hip-hop Classics,Snoop Dogg,Gin and Juice,1,0.687,0.781,7,-6.616,1,0.172,0.0959,7.13e-05,0.48,0.409,94.639,211867
rap,90s Gangsta Rap / Top Hip-hop Classics,Ol' Dirty Bastard,Shimmy Shimmy Ya,1,0.736,0.47,0,-6.409,1,0.1,0.0397,0.0295,0.0816,0.171,96.229,159267
rap,90s Gangsta Rap / Top Hip-hop Classics,2Pac,2 Of Amerikaz Most Wanted,1,0.863,0.883,8,-3.885,1,0.123,0.0384,0.000569,0.0511,0.859,99.247,246667
rap,90s Gangsta Rap / Top Hip-hop Classics,The Notorious B.I.G.,Ten Crack Commandments,1,0.655,0.699,8,-9.432,1,0.636,0.0457,0.0,0.256,0.734,174.121,204067
rap,90s Gangsta Rap / Top Hip-hop Classics,2Pac,Hail Mary,1,0.789,0.634,10,-6.493,0,0.238,0.194,7.27e-06,0.37,0.377,82.089,312373
rap,90s Gangsta Rap / Top Hip-hop Classics,The Notorious B.I.G.,Going Back To Cali,1,0.876,0.552,9,-8.15,1,0.391,0.177,0.0,0.0477,0.569,99.152,307427
rap,Zona Trap,Luche,Stamm Fort (feat. Sfera Ebbasta),1,0.78,0.521,0,-5.094,1,0.123,0.0983,0.000125,0.0967,0.643,160.087,171375
rap,Trapperz Argentina,Midel,B.U.H.O (feat. Duki & Klave),1,0.896,0.715,2,-3.37,1,0.0544,0.195,0.0,0.0678,0.513,128.01,298394
rap,Trapperz Argentina,Ecko,Ice,1,0.852,0.768,5,-5.58,0,0.241,0.0268,0.0,0.0822,0.329,135.034,100356
rap,Trapperz Argentina,Duki,Mi Chain de Roque,1,0.735,0.656,0,-6.573,1,0.0359,0.114,0.0,0.17,0.298,129.989,182293
rap,Trap Rewind,Duki,Hello Cotto,1,0.668,0.799,10,-2.797,0,0.311,0.0495,0.0,0.0907,0.431,140.133,217250
rap,Trap Rewind,Brytiago,High,1,0.817,0.693,0,-3.971,1,0.111,0.583,0.0,0.117,0.656,75.0,189467
rap,Trap Argentino - Trap Argentina,Duki,Makina de Armado,1,0.767,0.931,1,-0.482,1,0.0487,0.285,6.07e-06,0.0503,0.902,100.015,126641
rap,Trap Argentino - Trap Argentina,Duki,Fvck Luv,1,0.716,0.74,4,-6.851,0,0.0757,0.59,0.000145,0.15,0.453,157.094,181959
rap,Trap Argentino - Trap Argentina,Eladio Carrion,Hola Bebé,1,0.869,0.58,0,-6.669,0,0.0787,0.191,0.0,0.0914,0.562,140.037,185143
rap,Trap Argentino - Trap Argentina,Bhavi,Piso,1,0.77,0.878,7,-4.033,1,0.155,0.0228,0.0,0.0959,0.679,170.272,219925
rap,Trap Luv,Seven Kayne,Si Te Lastime,1,0.742,0.505,6,-5.011,0,0.0958,0.143,0.0,0.118,0.213,140.128,133719
rap,Trap Luv,Rauw Alejandro,Que Bien Te Ves,1,0.841,0.687,0,-5.015,1,0.0489,0.159,4.3e-05,0.101,0.501,129.943,225034
rap,Trap Americana,Drake,Grammys,1,0.711,0.44,1,-9.509,1,0.471,0.00175,2.73e-06,0.0798,0.121,145.116,220427
rap,Trap Americana,Drake,Digital Dash,1,0.889,0.543,2,-7.666,1,0.128,0.00311,6.85e-06,0.234,0.314,140.029,231231
