genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
latin,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,Jonna Fraser,PARANOIA,1,0.779,0.471,1,-8.735,0,0.115,0.237,0.0722,0.102,0.349,94.985,177994
latin,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,Yung Felix,Shaka Zulu,1,0.93,0.754,6,-4.738,0,0.0596,0.0811,0.435,0.0619,0.604,125.015,155553
latin,LATIN FLOW MIX - Música Cristiana🎵,Gerstronik,Desierto - Basslovd Remix,1,0.824,0.845,4,-4.091,0,0.0778,0.0153,0.506,0.0819,0.849,105.023,175381
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",Afrojack,Wave Your Flag,1,0.72,0.823,9,-2.735,1,0.0688,0.0588,2.37e-06,0.0949,0.632,104.976,193240
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",Don Omar,Te Quiero Pa´Mi,1,0.762,0.81,1,-4.024,1,0.0664,0.13,1.73e-05,0.178,0.571,88.994,212027
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",J Balvin,Yo Te Lo Dije,1,0.73,0.613,6,-5.83,1,0.0767,0.0914,0.0,0.167,0.959,87.935,220853
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",Juan Magán,Vuelve,1,0.655,0.672,5,-6.625,1,0.0374,0.627,0.0,0.0856,0.934,174.094,213506
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",Lil Jon,Outta Your Mind,1,0.88,0.986,10,-1.588,0,0.276,0.233,0.0,0.0553,0.655,99.965,252640
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",Meek Mill,Coco Pt. 2 (feat. Jeezy & O.T. Genasis),1,0.849,0.587,8,-7.062,1,0.304,0.046,0.0,0.166,0.205,120.131,247494
latin,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",The Pussycat Dolls,Don't Cha,1,0.879,0.578,3,-5.305,0,0.107,0.00578,2.2e-06,0.231,0.575,120.001,271766
latin,HIP-HOP: Latin Rap ['89-present],Don Omar,Los Bandoleros (feat. Tego Calderon),1,0.592,0.878,5,-4.813,0,0.381,0.41,0.0,0.322,0.77,85.636,304014
latin,Los Cangri,Izi,Fumo Da Solo,1,0.724,0.605,7,-8.14,0,0.0544,0.0626,0.0,0.108,0.52,140.091,221571
