genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Dance Pop,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Dance Pop,DJ Snake,Let Me Love You,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
pop,Dance Pop,Justin Bieber,Sorry,81,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
pop,Dance Pop,Avicii,Wake Me Up,84,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
pop,Dance Pop,Dynoro,In My Mind,84,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560
pop,Dance Room,Dimitri Vegas & Like Mike,Instagram,81,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558
pop,Dance Room,MEDUZA,Lose Control,91,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
pop,Dance Room,Martin Garrix,Used To Love (with Dean Lewis),83,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,236765
pop,Dance Room,R3HAB,All Around The World (La La La),80,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840
pop,Cardio,Kygo,Happy Now,81,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,211362
pop,Dance Pop Hits,Avicii,Heaven,80,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
pop,Dance Pop Hits,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),83,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805
pop,Dance Pop Hits,Calvin Harris,Giant (with Rag'n'Bone Man),83,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184
pop,Dance Pop Hits,Avicii,Without You (feat. Sandro Cavazza),81,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673
pop,Dance Pop Hits,Avicii,The Nights,80,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658
pop,Pop Warmup 130 BPM,Ava Max,Sweet but Psycho,87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
pop,Pop Warmup 130 BPM,Ava Max,So Am I,83,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027
pop,Pop Warmup 130 BPM,Billie Eilish,bad guy,95,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
pop,Pop Warmup 130 BPM,Martin Garrix,In the Name of Love,80,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707
pop,K-Party Dance Mix,Mamamoo,HIP,81,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,195307
pop,K-Party Dance Mix,BTS,Boy With Luv (feat. Halsey),85,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773
pop,Dance Pop,Zedd,Happy Now,80,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
pop,Dance Pop,OneRepublic,Counting Stars,80,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267
pop,Dance Pop Tunes,Alan Walker,"Alone, Pt. II",85,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053
pop,Dance Pop Tunes,The Chainsmokers,Family,85,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827
pop,Dance Pop Tunes,SAINt JHN,Roses - Imanbek Remix,88,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840
pop,Dance Pop Tunes,Alan Walker,On My Way,83,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,193798
pop,Dance Pop Tunes,Sam Smith,Dancing With A Stranger (with Normani),87,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
pop,Pop / Dance,Regard,Ride It,94,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606
pop,Pop / Dance,Normani,Motivation,83,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837
pop,Pop / Dance,Marshmello,One Thing Right,85,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824
pop,Todo Éxitos,KAROL G,Tusa,98,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960
pop,Todo Éxitos,Aitana,+,81,0.561,0.666,8,-4.243,1,0.0322,0.106,0.0,0.123,0.675,160.019,219367
pop,Todo Éxitos,Billie Eilish,everything i wanted,97,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
pop,Todo Éxitos,Omar Montes,Alocao (With Bad Gyal),82,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-06,0.106,0.699,178.005,209320
pop,Todo Éxitos,J Balvin,Morado,82,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667
pop,Todo Éxitos,Justin Bieber,Yummy,95,0.662,0.519,9,-6.554,0,0.106,0.404,0.0,0.121,0.495,145.841,210427
pop,Todo Éxitos,Daddy Yankee,Que Tire Pa Lante,90,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520
pop,Todo Éxitos,Halsey,You should be sad,86,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473
pop,Todo Éxitos,Reik,Indeciso,88,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,217253
pop,Todo Éxitos,DJ Snake,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",80,0.789,0.694,6,-5.781,0,0.0729,0.0982,0.0,0.0962,0.549,96.035,341875
pop,Todo Éxitos,Anuel AA,China,93,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714
pop,Todo Éxitos,Jhay Cortez,Easy - Remix,81,0.886,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,220147
pop,Todo Éxitos,Tainy,Adicto (with Anuel AA & Ozuna),90,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
pop,Todo Éxitos,J Balvin,Blanco,88,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
pop,Todo Éxitos,Shawn Mendes,Señorita,93,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960
pop,Todo Éxitos,Major Lazer,Que Calor (feat. J Balvin & El Alfa),84,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
pop,Todo Éxitos,Maroon 5,Memories,98,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486
pop,Todo Éxitos,The Weeknd,Blinding Lights,98,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
pop,Todo Éxitos,Lewis Capaldi,Someone You Loved,94,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161
pop,Todo Éxitos,Juice WRLD,Bandit (with YoungBoy Never Broke Again),92,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
pop,Todo Éxitos,J Balvin,LA CANCIÓN,91,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
pop,Todo Éxitos,Niall Horan,Nice To Meet Ya,87,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805
pop,Todo Éxitos,The Weeknd,Heartless,93,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080
pop,Todo Éxitos,Daddy Yankee,Con Calma,87,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227
pop,Todo Éxitos,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],85,0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272,221307
pop,Todo Éxitos,Sebastian Yatra,Runaway,80,0.756,0.851,2,-3.33,1,0.0674,0.0336,0.0,0.126,0.934,75.014,200693
pop,Todo Éxitos,Selena Gomez,Lose You To Love Me,93,0.505,0.34,4,-9.005,1,0.0438,0.576,0.0,0.21,0.0916,101.993,206459
pop,Todo Éxitos,Lewis Capaldi,Before You Go,90,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107
pop,Todo Éxitos,Lunay,Soltera - Remix,85,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,266087
pop,Pop Dance Hits,Tones and I,Dance Monkey,92,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438
pop,Ultimate Indie Presents... Best Indie Tracks of the 2010s,Rex Orange County,Loving Is Easy,80,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720
pop,TUNES DANCE AND POP,Selena Gomez,Rare,88,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
pop,TUNES DANCE AND POP,Shawn Mendes,Señorita,88,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
pop,TUNES DANCE AND POP,Harry Styles,Adore You,91,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Ed Sheeran,Shape of You,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Ant Saunders,Yellow Hearts,89,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,223258
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Foster The People,Pumped Up Kicks,83,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,John Legend,All of Me,85,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,The Chainsmokers,Don't Let Me Down,81,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Surfaces,Sunday Best,81,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Mark Ronson,Uptown Funk,82,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Camila Cabello,Liar,87,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,P!nk,Just Give Me a Reason (feat. Nate Ruess),80,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,One Direction,Story of My Life,80,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Dua Lipa,New Rules,83,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,ZAYN,Dusk Till Dawn - Radio Edit,81,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Kesha,TiK ToK,80,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,John Mayer,New Light,80,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015
pop,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,Marshmello,Silence,81,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823
pop,ELETRIC POP & DANCE,Zedd,Good Thing (with Kehlani),82,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Selena Gomez,Lose You To Love Me,93,0.505,0.34,4,-9.005,1,0.0438,0.576,0.0,0.21,0.0916,101.993,206459
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Maroon 5,Memories,98,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Post Malone,Circles,98,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Dua Lipa,Don't Start Now,97,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Travis Scott,HIGHEST IN THE ROOM,94,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lewis Capaldi,Someone You Loved,94,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Shawn Mendes,Señorita,88,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,blackbear,hot girl bummer,94,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,185093
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,The Black Eyed Peas,RITMO (Bad Boys For Life),96,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Kanye West,Follow God,85,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Dan + Shay,"10,000 Hours (with Justin Bieber)",91,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Regard,Ride It,94,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,Beautiful People (feat. Khalid),85,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Selena Gomez,Look At Her Now,86,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Sam Smith,How Do You Sleep?,91,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Billie Eilish,bad guy,95,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Juice WRLD,Bandit (with YoungBoy Never Broke Again),92,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Anuel AA,China,93,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,SHAED,Trampoline (with ZAYN),90,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),91,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Camila Cabello,Liar,87,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,I Don't Care (with Justin Bieber),84,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Y2K,Lalala,91,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,160627
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,89,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,159011
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Tainy,Adicto (with Anuel AA & Ozuna),90,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Tecca,Ransom,90,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,J Balvin,LA CANCIÓN,91,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Halsey,Graveyard,87,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Bad Bunny,Callaita,90,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),87,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,MEDUZA,Lose Control,91,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Jhay Cortez,No Me Conoce - Remix,86,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Rauw Alejandro,Fantasias,92,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),88,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,YNW Melly,223's (feat. 9lokknine),85,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Sech,Si Te Vas,88,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.143,0.554,174.1,204907
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Daddy Yankee,Que Tire Pa Lante,90,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Nas X,Old Town Road - Remix,90,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,ROSALÍA,"Yo x Ti, Tu x Mi",88,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Zedd,Good Thing (with Kehlani),82,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Major Lazer,Trigger,80,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,171987
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Niall Horan,Nice To Meet Ya,87,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,BTS,Make It Right (feat. Lauv),83,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.189,0.345,97.551,226321
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Diplo,Lonely (with Jonas Brothers),80,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Normani,Motivation,83,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,Beautiful People (feat. Khalid),89,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lauv,Feelings,81,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189613
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lewis Capaldi,Bruises,86,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Noah Cyrus,July,88,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Diplo,Heartless (feat. Morgan Wallen),82,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,169227
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Nas X,Panini,84,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,5 Seconds of Summer,Teeth,80,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Dermot Kennedy,Outnumbered,80,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,80,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227
