genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,YNW Melly,223's (feat. 9lokknine),85,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,Beautiful People (feat. Khalid),85,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Kanye West,Follow God,85,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Ed Sheeran,I Don't Care (with Justin Bieber),84,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",84,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,198973
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Aaron Smith,Dancin (feat. Luvli) - Krono Remix,84,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lil Nas X,Panini,84,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,BTS,Make It Right (feat. Lauv),83,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.189,0.345,97.551,226321
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Normani,Motivation,83,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Marshmello,Here With Me,83,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Calvin Harris,Giant (with Rag'n'Bone Man),83,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Diplo,Heartless (feat. Morgan Wallen),82,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,169227
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Zedd,Good Thing (with Kehlani),82,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Lauv,Feelings,81,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189613
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Silk City,Electricity (with Dua Lipa),81,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Kygo,Happy Now,81,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,211362
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Major Lazer,Trigger,80,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,171987
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Diplo,Lonely (with Jonas Brothers),80,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,5 Seconds of Summer,Teeth,80,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,80,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Dermot Kennedy,Outnumbered,80,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700
pop,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,Avicii,Heaven,80,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
