genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
rap,RapCaviar,21 Savage,Immortal,83,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723
rap,RapCaviar,YNW Melly,Bang Bang,78,0.657,0.522,10,-7.632,1,0.397,0.156,0.0,0.0811,0.442,179.687,260333
rap,RapCaviar,Rod Wave,Heart On Ice - Remix,70,0.762,0.372,10,-11.26,0,0.174,0.165,0.0,0.139,0.315,79.037,195190
rap,RapCaviar,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),79,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589
rap,RapCaviar,Rich The Kid,That's Tuff (feat. Quavo),75,0.903,0.636,10,-4.313,0,0.205,0.635,0.0,0.0866,0.308,137.993,154000
rap,RapCaviar,Lil Mosey,G Walk (with Chris Brown),52,0.744,0.709,0,-5.359,1,0.101,0.275,0.0,0.126,0.72,89.969,141333
rap,RapCaviar,Kash Doll,Ready Set (feat. Big Sean),73,0.849,0.62,4,-5.921,0,0.0589,0.00252,0.000283,0.113,0.481,96.005,165375
rap,RapCaviar,Lil Tjay,Go In,78,0.799,0.698,9,-5.947,0,0.169,0.125,0.0,0.0778,0.799,121.998,254963
rap,RapCaviar,Russ,BEST ON EARTH (feat. BIA),82,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,160720
rap,RapCaviar,Pardison Fontaine,Take It Down (feat. Offset),72,0.917,0.494,1,-5.772,1,0.085,0.0393,0.0,0.194,0.341,143.048,208976
rap,RapCaviar,Fivio Foreign,Big Drip,73,0.814,0.661,0,-6.453,1,0.356,0.186,0.0,0.163,0.474,139.956,168307
rap,RapCaviar,Pop Smoke,Dior,76,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387
rap,RapCaviar,Tyla Yaweh,I Think I Luv Her,77,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,160742
rap,RapCaviar,Don Toliver,HAD ENOUGH (feat. Quavo & Offset),83,0.75,0.789,2,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,157133
rap,RapCaviar,Kanye West,Follow God,85,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591
rap,Jazz Vibes,DAO,Her,35,0.737,0.723,1,-9.483,0,0.0673,0.104,0.851,0.0979,0.334,89.967,123333
rap,Jazz Vibes,7apes,Sunset Blvd,54,0.846,0.472,6,-9.833,0,0.0402,0.031,0.752,0.0941,0.533,132.043,196364
rap,Jazz Vibes,FloFilz,Karru,53,0.764,0.438,10,-8.76,0,0.0614,0.241,0.912,0.106,0.951,173.968,149016
rap,Jazz Vibes,Summers Sons,A Moment to Bill It - Beat Edit,33,0.733,0.244,11,-10.458,1,0.0636,0.538,0.345,0.58,0.346,90.53,89933
rap,Jazz Vibes,Funky Notes,Visit By Cap Kendricks,56,0.525,0.729,6,-5.085,0,0.328,0.339,0.000494,0.538,0.842,81.634,195333
rap,Jazz Vibes,Testiculo y Uno,Wasabi Terraces,56,0.808,0.245,2,-11.114,1,0.0519,0.177,0.609,0.706,0.583,87.213,188053
rap,Jazz Vibes,Wun Two,Verbania,44,0.61,0.341,7,-11.056,1,0.0499,0.179,0.807,0.113,0.69,146.005,124932
rap,Jazz Vibes,j'san,sunny,65,0.811,0.429,0,-11.503,1,0.0789,0.468,0.607,0.109,0.646,138.027,139130
rap,Jazz Vibes,Finesse,Haven,43,0.687,0.188,4,-12.43,1,0.0681,0.687,0.663,0.0931,0.908,168.051,137180
rap,Jazz Vibes,LESKY,Triple Double,41,0.73,0.219,5,-15.187,0,0.0515,0.0814,0.858,0.106,0.287,91.007,163963
rap,Jazz Vibes,Knowsum,ballin,31,0.614,0.382,9,-11.951,0,0.0366,0.485,0.962,0.101,0.568,83.114,127229
rap,Jazz Vibes,Fractite,Quicky,31,0.74,0.123,8,-10.878,0,0.0734,0.00163,0.808,0.0827,0.205,90.988,79121
rap,Jazz Vibes,Leyze,Sizedrum,43,0.784,0.196,9,-9.913,0,0.536,0.879,0.826,0.115,0.641,180.052,176562
rap,Jazz Vibes,Green Assassin Dollar,Good Morning,44,0.751,0.425,7,-8.947,1,0.0466,0.894,0.725,0.0976,0.778,75.128,65000
rap,Jazz Vibes,Beaumont,Earth,35,0.78,0.336,7,-13.902,0,0.173,0.714,0.448,0.128,0.94,140.118,99455
rap,Jazz Vibes,No Spirit,Leaves covered by snow,60,0.473,0.318,8,-13.997,1,0.0341,0.679,0.865,0.0844,0.113,89.992,184000
rap,Jazz Vibes,Katashi Kaitō,Winter In Lofi Land,47,0.778,0.657,7,-5.02,1,0.037,0.172,0.616,0.126,0.555,82.988,150362
rap,Jazz Vibes,Oilix,no stress,15,0.611,0.702,0,-6.944,1,0.0366,0.145,0.176,0.424,0.734,89.999,229407
rap,Jazz Vibes,Saib,Sao Paulo Sunset,59,0.693,0.918,7,-8.307,1,0.088,0.323,0.558,0.392,0.757,176.15,207401
rap,Jazz Vibes,Gyvus,Venice,62,0.881,0.561,8,-7.351,1,0.139,0.333,0.88,0.148,0.801,95.011,156632
rap,Jazz Vibes,Ozoyo,Rio Roadtrippin',50,0.721,0.769,6,-8.095,0,0.165,0.134,0.651,0.166,0.832,78.99,153418
rap,Jazz Vibes,Testiculo y Uno,Nacada Drive,48,0.683,0.839,10,-9.979,0,0.129,0.0526,0.842,0.951,0.631,93.915,159419
rap,Jazz Vibes,Funky Notes,Fave Thing,56,0.52,0.403,4,-13.17,0,0.274,0.212,0.000528,0.139,0.233,169.471,184000
rap,Jazz Vibes,Cookin Soul,Raw Quartet,59,0.661,0.47,7,-5.195,1,0.0917,0.163,0.329,0.192,0.339,84.024,182857
rap,Jazz Vibes,Wun Two,Vaca,56,0.75,0.338,4,-9.036,1,0.0497,0.119,0.835,0.146,0.684,142.069,128451
rap,Jazz Vibes,El Jazzy Chavo,Fantasia,41,0.665,0.502,6,-8.868,0,0.0339,0.0138,0.882,0.158,0.286,86.971,153000
rap,Jazz Vibes,Moonspatz,Think for Yourself,44,0.685,0.807,3,-7.691,0,0.17,0.354,0.0109,0.137,0.56,85.007,150430
rap,Jazz Vibes,Max Keeble,Forward Backward,40,0.717,0.472,9,-11.145,0,0.0467,0.787,0.441,0.29,0.786,79.982,156000
rap,Jazz Vibes,Knowsum,rhythmuss sein,49,0.728,0.415,10,-10.938,0,0.0565,0.951,0.954,0.103,0.349,84.082,102942
rap,Jazz Vibes,Kevoe West,Ready to Diet,52,0.602,0.437,1,-10.426,1,0.0281,2.22e-06,0.804,0.351,0.298,90.039,144250
rap,Jazz Vibes,Cap Kendricks,Whales,54,0.449,0.325,5,-8.762,0,0.0336,0.808,0.711,0.518,0.0575,82.788,127229
rap,Jazz Vibes,DAO,Belém,61,0.77,0.67,11,-10.602,0,0.0762,0.139,0.867,0.101,0.304,99.96,125400
rap,Jazz Vibes,MF Eistee,grass,53,0.804,0.372,11,-10.453,0,0.243,0.495,0.891,0.0944,0.591,166.115,161928
rap,Jazz Vibes,The Breed,December - Chillaxed,49,0.702,0.439,1,-15.213,1,0.039,0.0123,0.0813,0.0702,0.651,140.032,120918
rap,Jazz Vibes,Burrito Brown,Friendly Candy,54,0.565,0.673,11,-6.503,1,0.0377,0.481,0.415,0.103,0.0461,89.005,148000
rap,Jazz Vibes,Kazam,Homesick,53,0.402,0.366,2,-12.369,1,0.0503,0.828,0.945,0.34,0.329,75.863,141509
rap,Jazz Vibes,Flughand,Atrebor,57,0.798,0.503,5,-7.103,1,0.0541,0.587,0.927,0.114,0.537,82.099,136680
rap,Jazz Vibes,Juan Rios,On My Mind,49,0.541,0.277,10,-10.522,0,0.0324,0.869,0.00923,0.722,0.655,168.295,153557
rap,Jazz Vibes,digitalluc,meditate minds,57,0.56,0.364,9,-9.338,0,0.0959,0.377,0.874,0.0869,0.408,68.457,137143
rap,Jazz Vibes,Melodiesinfonie,Ensnared,57,0.547,0.376,5,-9.531,0,0.0412,0.813,0.868,0.155,0.466,140.674,211150
rap,Jazz Vibes,Figub Brazlevic,Devoted Passion,53,0.683,0.754,10,-6.466,1,0.0576,0.43,0.591,0.0932,0.646,83.016,143133
rap,Jazz Vibes,Moods,Sofa Stories,57,0.554,0.418,0,-12.004,1,0.298,0.475,0.689,0.11,0.171,84.001,189250
rap,Jazz Vibes,Robot Orchestra,What Might Have Been,52,0.526,0.505,1,-9.201,1,0.112,0.729,0.546,0.106,0.17,76.868,186284
rap,Jazz Vibes,Phlocalyst,Focus,56,0.502,0.15,3,-20.066,1,0.0364,0.72,0.932,0.109,0.0661,79.978,132000
rap,Jazz Vibes,Wun Two,Verdi,52,0.914,0.465,5,-14.578,0,0.0626,0.0828,0.727,0.0988,0.442,112.143,68644
rap,Jazz Vibes,Konteks,Ballads for Backgrounds,52,0.764,0.38,11,-14.212,1,0.369,0.753,0.884,0.119,0.634,172.112,122791
rap,Jazz Vibes,Nokiaa,Aspen,56,0.828,0.412,8,-14.672,0,0.128,0.0844,0.894,0.126,0.19,110.054,114545
rap,Jazz Vibes,High John,Leaving,52,0.432,0.293,10,-10.994,0,0.0662,0.885,0.9,0.107,0.468,111.598,106216
rap,Jazz Vibes,Made in M,Flashlight,56,0.728,0.115,8,-13.056,0,0.324,0.827,0.882,0.0875,0.7,148.204,102162
rap,Jazz Vibes,Mr. Collage,For Sale,51,0.769,0.658,11,-9.37,1,0.0906,0.201,0.614,0.086,0.686,77.547,198261
rap,Jazz Vibes,Tru Comers,The Jam,51,0.69,0.427,11,-8.114,0,0.0817,0.0868,0.361,0.116,0.183,77.713,217625
rap,Jazz Vibes,damaa.beats,Waking Dreams,52,0.716,0.236,11,-10.73,0,0.0579,0.741,0.923,0.145,0.541,79.983,132000
rap,Jazz Vibes,Tom Doolie,cherry,52,0.59,0.427,4,-10.999,0,0.186,0.476,0.00059,0.352,0.343,118.925,126055
rap,Jazz Vibes,lōland,taiyō,52,0.468,0.519,0,-6.48,1,0.0843,0.81,0.928,0.279,0.187,87.692,182770
rap,Jazz Vibes,Figub Brazlevic,Méditerranée,54,0.659,0.486,11,-7.645,0,0.0486,0.134,0.9,0.154,0.234,172.095,136744
rap,Jazz Vibes,n o r m a l,cielo,17,0.613,0.317,1,-10.621,1,0.101,0.747,0.783,0.133,0.553,79.98,150094
rap,Jazz Vibes,Nobodys Face,Nobodys Daddy Part 2,50,0.795,0.414,4,-10.718,0,0.0867,0.813,0.889,0.373,0.657,138.013,132213
rap,Jazz Vibes,Otis Ubaka,City Stroll,51,0.755,0.453,6,-7.334,1,0.156,0.41,0.00467,0.206,0.236,86.06,158372
rap,Jazz Vibes,Kid Tarô,Motel Hours,51,0.66,0.317,8,-9.809,1,0.0686,0.651,0.925,0.118,0.291,166.093,119422
rap,Jazz Vibes,Oatmello,Perspective,57,0.573,0.512,0,-9.696,1,0.0415,0.29,0.87,0.102,0.278,152.06,113684
rap,Jazz Vibes,Mr. Käfer,Quiet Mornings,58,0.527,0.161,4,-12.223,0,0.0727,0.845,0.839,0.0973,0.291,162.117,139417
rap,Jazz Vibes,lōland,linus,53,0.752,0.461,7,-9.808,0,0.0841,0.311,0.904,0.116,0.506,160.152,165790
rap,Jazz Vibes,Andrew Applepie,Swordfighter,53,0.565,0.427,10,-12.27,0,0.0454,0.745,0.224,0.0989,0.49,139.813,166587
rap,Jazz Vibes,Konteks,City Samba,60,0.409,0.412,6,-12.822,1,0.0372,0.285,0.699,0.127,0.41,88.009,180000
rap,Jazz Vibes,DAO,In My Head,61,0.826,0.409,11,-10.69,0,0.113,0.766,0.625,0.101,0.469,135.987,130588
rap,Jazz Vibes,Katashi Kaitō,Japanese Garden,52,0.549,0.328,1,-8.047,1,0.259,0.563,0.419,0.127,0.384,136.344,127286
rap,Jazz Vibes,Ruck P,Vibin' Out,56,0.652,0.42,9,-11.728,0,0.034,0.0243,0.66,0.0953,0.366,93.984,227500
rap,Jazz Vibes,Bluedoom,4:20 PM,63,0.771,0.322,6,-12.924,1,0.258,0.947,0.962,0.293,0.751,79.997,99000
rap,Jazz Vibes,Slowheal,sunset cruise,54,0.646,0.538,5,-8.997,1,0.0639,0.817,0.884,0.0811,0.24,90.022,160674
rap,Jazz Vibes,Jazzinuf,Moonlight Bossa,53,0.532,0.942,8,-5.425,0,0.0965,0.166,0.182,0.218,0.599,179.825,141333
rap,Jazz Vibes,Koralle,Night Train,53,0.647,0.435,0,-8.933,0,0.0422,0.0884,0.944,0.233,0.72,90.02,153373
rap,Jazz Vibes,potsu,take me there,12,0.692,0.448,0,-13.417,1,0.0286,0.772,0.87,0.347,0.533,102.013,190112
rap,Jazz Vibes,charlie toØ human,autumn daze,52,0.833,0.336,5,-9.683,1,0.0973,0.827,0.888,0.125,0.61,38.985,157279
rap,Jazz Vibes,Thelonious Coltrane,High as Fuck,52,0.72,0.332,7,-14.059,1,0.144,0.19,0.307,0.113,0.651,84.035,189661
rap,Jazz Vibes,keko.the.dog,tilda,50,0.675,0.472,1,-10.885,1,0.0577,0.656,0.88,0.0838,0.615,170.009,130059
rap,Jazz Vibes,Cap Kendricks,Hokusai,50,0.64,0.553,6,-10.941,0,0.0304,0.0616,0.946,0.115,0.485,129.98,153571
rap,Jazz Vibes,Marcos Caixa,Smoke One,50,0.64,0.427,5,-6.515,0,0.0972,0.0862,0.56,0.219,0.796,86.134,139535
rap,Jazz Vibes,Green Assassin Dollar,Waterfloat,50,0.78,0.214,5,-9.443,0,0.161,0.818,0.697,0.126,0.624,86.111,173023
rap,Jazz Vibes,mädmäx,Cordite In The Air,54,0.682,0.147,1,-15.461,0,0.311,0.283,0.0192,0.133,0.296,85.038,130765
rap,Jazz Vibes,Mr Mantega,Fire to Hire,49,0.715,0.489,7,-9.569,0,0.0454,0.619,0.888,0.153,0.937,144.043,113444
rap,Jazz Vibes,Jost Esser,reconsider,49,0.746,0.197,2,-11.177,1,0.0548,0.792,0.802,0.0893,0.668,76.989,99693
rap,Jazz Vibes,City Girl,Ji-Eun's Sunset,61,0.931,0.517,4,-8.476,1,0.105,0.0923,0.821,0.114,0.171,118.021,168814
rap,Jazz Vibes,DLJ,Grounds,57,0.471,0.342,11,-12.588,0,0.371,0.822,0.602,0.224,0.406,174.746,114483
rap,Jazz Vibes,Phlocalyst,Stranger,52,0.526,0.136,8,-18.452,1,0.0767,0.112,0.891,0.111,0.395,174.006,151688
rap,Jazz Vibes,Edward Sizzerhand,Sunflower,50,0.874,0.402,2,-10.894,1,0.34,0.0954,0.917,0.124,0.718,89.053,141720
rap,Jazz Vibes,SamuW,Clouds,50,0.754,0.299,9,-16.236,0,0.052,0.579,0.9,0.0475,0.897,143.862,135026
rap,Jazz Vibes,Loop Schrauber,vybes,42,0.775,0.0674,7,-13.869,1,0.273,0.478,0.925,0.113,0.784,88.969,107865
rap,Jazz Vibes,Pandrezz,It's Ok,63,0.702,0.277,7,-11.708,1,0.0466,0.835,0.879,0.121,0.065,87.0,168297
rap,Jazz Vibes,Shuko,Kopi Luwak,50,0.644,0.388,8,-9.828,0,0.0572,0.413,0.851,0.0899,0.353,83.031,133013
rap,Jazz Vibes,Loop Schrauber,repeat,50,0.804,0.224,1,-13.084,0,0.425,0.788,0.925,0.103,0.904,174.154,115862
rap,Jazz Vibes,Figub Brazlevic,Treflip FS Blunt,50,0.663,0.665,1,-5.582,1,0.0364,0.0412,0.892,0.0975,0.778,89.003,151011
rap,Jazz Vibes,7apes,Chrome,50,0.726,0.334,10,-12.843,0,0.186,0.61,0.887,0.364,0.676,82.066,103240
rap,Jazz Vibes,Cap Kendricks,Hydro,50,0.8,0.434,5,-9.729,0,0.131,0.156,0.66,0.544,0.736,86.143,117143
rap,Jazz Vibes,Jr. Wellness,It Felt Wrong,50,0.782,0.44,9,-9.892,0,0.0564,0.797,0.793,0.401,0.0995,94.002,91915
rap,Jazz Vibes,High John,Takeoff,50,0.492,0.314,7,-14.961,1,0.281,0.947,0.647,0.208,0.196,83.852,160000
rap,Jazz Vibes,Don Philippe,Neighbors,50,0.747,0.0986,5,-17.918,0,0.11,0.321,0.735,0.104,0.711,144.95,126778
rap,Jazz Vibes,Green Assassin Dollar,Smile Again,50,0.753,0.443,8,-9.697,1,0.448,0.948,0.67,0.313,0.73,83.047,57831
rap,Jazz Vibes,Mr Mantega,Cheeky Steve,51,0.793,0.653,8,-8.52,1,0.191,0.396,0.851,0.0881,0.476,160.05,147164
rap,Jazz Vibes,HNNY,By,58,0.679,0.427,2,-11.273,0,0.0753,0.621,0.564,0.102,0.301,168.103,166345
rap,Jazz Vibes,Freddie Joachim,Soulstice,52,0.743,0.452,2,-5.638,1,0.131,0.487,0.872,0.111,0.395,80.049,192375
rap,Lush Lofi,A L E X,I need to paint my walls,61,0.779,0.288,0,-11.875,1,0.0551,0.816,0.903,0.108,0.164,134.992,163500
rap,Lush Lofi,Guustavv,Air Conditioning,52,0.638,0.231,7,-12.597,1,0.0624,0.984,0.935,0.0925,0.229,59.975,150000
rap,Lush Lofi,Jobii,Desolate Blur,53,0.267,0.321,6,-12.369,1,0.0269,0.883,0.94,0.0871,0.0394,77.204,183146
rap,Lush Lofi,biosphere,bouquet of balloons,54,0.729,0.337,7,-15.436,1,0.06,0.441,0.821,0.122,0.792,162.011,183704
rap,Lush Lofi,Osoku,Surf,51,0.732,0.321,1,-12.575,0,0.0768,0.934,0.876,0.111,0.347,144.018,147833
rap,Lush Lofi,H.1,Nothing changes: everything is different,11,0.573,0.177,3,-18.774,0,0.347,0.922,0.6,0.108,0.312,130.187,169796
rap,Lush Lofi,less.people,faceless woman,52,0.517,0.3,10,-13.716,1,0.0435,0.693,0.664,0.0664,0.174,122.996,196098
rap,Lush Lofi,goosetaf,Fresh Air,51,0.337,0.19,1,-17.009,1,0.161,0.929,0.852,0.193,0.0674,79.744,147000
rap,Lush Lofi,Chaxti,Last Light in August,55,0.365,0.457,5,-7.192,1,0.032,0.202,0.891,0.158,0.0845,121.994,208525
rap,Lush Lofi,beeno,chilling by your bedside.,11,0.588,0.166,3,-20.73,1,0.0408,0.887,0.925,0.111,0.475,57.497,166957
rap,Lush Lofi,Flovry,Laze,55,0.5,0.16,10,-14.655,1,0.0899,0.968,0.41,0.31,0.284,75.3,98000
rap,Lush Lofi,mr_slace,colors,56,0.525,0.176,0,-22.959,1,0.0935,0.921,0.755,0.0743,0.317,80.389,78565
rap,Lush Lofi,Cozy Collective,spaced out,50,0.546,0.191,0,-21.84,1,0.0373,0.916,0.922,0.091,0.131,138.143,83513
rap,Lush Lofi,"Sarah, the Illstrumentalist",OPalite,49,0.66,0.434,7,-9.572,0,0.0472,0.833,0.915,0.386,0.323,80.163,148000
rap,Lush Lofi,fantompower,free (at ease),13,0.533,0.246,9,-16.585,1,0.0466,0.907,0.894,0.112,0.0886,87.016,145402
rap,Lush Lofi,Flughand,Peninsula,58,0.496,0.101,6,-22.118,1,0.292,0.65,0.684,0.105,0.62,59.551,140140
rap,Lush Lofi,Osoku,Horologist,50,0.661,0.375,11,-10.463,1,0.249,0.923,0.00981,0.104,0.103,131.636,160568
rap,Lush Lofi,Omaure,Sleep Deep,51,0.533,0.37,7,-12.646,1,0.0583,0.8,0.945,0.103,0.326,204.637,98888
rap,Lush Lofi,Wenzel,Depiction,57,0.595,0.285,11,-14.36,0,0.0371,0.973,0.946,0.146,0.305,130.021,118154
rap,Lush Lofi,Guustavv,Alignment,33,0.211,0.262,4,-11.892,0,0.0356,0.932,0.972,0.207,0.112,78.263,149500
rap,Lush Lofi,Made in M,Pero Asi,59,0.812,0.225,5,-12.284,0,0.334,0.687,0.615,0.078,0.672,83.985,114458
rap,Lush Lofi,Ameba,warm,50,0.417,0.645,7,-10.228,1,0.138,0.931,0.766,0.103,0.202,76.815,74893
rap,Lush Lofi,Wun Two,Spanish Galleon,11,0.708,0.372,1,-12.721,1,0.114,0.903,0.974,0.115,0.517,71.789,54656
rap,Lush Lofi,Zeus the Elevated,Waking Up to Sleep,11,0.734,0.221,5,-16.403,0,0.318,0.69,0.918,0.11,0.21,125.785,66390
rap,Lush Lofi,Syndrome,Opium,50,0.72,0.169,11,-21.217,0,0.0569,0.854,0.941,0.118,0.577,119.956,91429
rap,Lush Lofi,soder.,Princess,49,0.729,0.266,0,-20.841,0,0.0995,0.947,0.955,0.131,0.34,144.948,118556
rap,Lush Lofi,fantompower,Morning Dew,52,0.462,0.287,10,-19.148,1,0.0858,0.939,0.905,0.0801,0.121,127.98,151500
rap,Lush Lofi,Smoke Trees,Morio,49,0.629,0.277,2,-14.958,0,0.0783,0.628,0.94,0.0851,0.0398,131.03,117868
rap,Lush Lofi,Arbour,Interstellar,65,0.621,0.157,11,-15.226,1,0.1,0.525,0.82,0.11,0.124,74.992,164800
rap,Lush Lofi,HM Surf,Flunked This Semester,62,0.557,0.246,8,-11.289,1,0.0368,0.486,0.904,0.111,0.27,174.063,99310
rap,Lush Lofi,Jobii,Fragile Stevie,56,0.662,0.28,7,-18.651,1,0.0726,0.696,0.881,0.0955,0.132,120.018,166500
rap,Lush Lofi,Toonorth,NGC 6236,53,0.484,0.254,11,-7.54,1,0.274,0.658,0.909,0.121,0.705,148.463,115200
rap,Lush Lofi,Tears,Caffè,48,0.602,0.228,4,-17.87,1,0.0982,0.677,0.918,0.331,0.568,73.975,103784
rap,Lush Lofi,Idealism,Evenings,57,0.644,0.179,4,-11.329,1,0.0462,0.731,0.912,0.0993,0.19,80.999,121482
rap,Lush Lofi,chief.,Reach,52,0.505,0.0671,6,-22.562,0,0.0705,0.938,0.913,0.131,0.258,72.796,129000
rap,Lush Lofi,Meiji,smize,48,0.635,0.304,4,-13.306,1,0.0405,0.961,0.893,0.103,0.0425,140.004,128957
rap,Lush Lofi,mell-ø,Waiting for You,62,0.74,0.133,8,-16.642,0,0.0633,0.828,0.957,0.131,0.113,73.982,94865
rap,Lush Lofi,Wun Two,savacu,50,0.636,0.148,8,-13.895,1,0.0815,0.247,0.748,0.111,0.565,80.96,94815
