genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
r&b,New Hip Hop‏‏​​   ‍,NLE Choppa,Forever,71,0.602,0.726,5,-4.856,0,0.129,0.382,0.0,0.0691,0.554,90.108,202667
r&b,New Hip Hop‏‏​​   ‍,Lil Peep,Fangirl,67,0.483,0.557,2,-7.372,1,0.0709,0.00175,0.0,0.115,0.267,152.906,126480
r&b,New Hip Hop‏‏​​   ‍,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],86,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
r&b,New Hip Hop‏‏​​   ‍,G-Eazy,I Wanna Rock (feat. Gunna),64,0.777,0.851,10,-3.801,0,0.0844,0.00769,0.0,0.14,0.698,100.038,163387
r&b,New Hip Hop‏‏​​   ‍,Blac Youngsta,Goodbye,45,0.892,0.83,8,-3.346,1,0.281,0.00942,0.0,0.31,0.705,142.07,245087
r&b,New Hip Hop‏‏​​   ‍,Trippie Redd,Death,77,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196
r&b,New Hip Hop‏‏​​   ‍,Young T & Bugsey,Don't Rush (feat. Headie One),76,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,207640
r&b,New Hip Hop‏‏​​   ‍,Deante' Hitchcock,How TF,60,0.733,0.824,6,-4.341,1,0.289,0.592,0.00042,0.217,0.913,83.812,241213
r&b,New Hip Hop‏‏​​   ‍,24kGoldn,GAMES ON YOUR PHONE,64,0.683,0.607,5,-5.619,0,0.06,0.15,0.0,0.147,0.495,152.945,150933
r&b,New Hip Hop‏‏​​   ‍,J Hus,Must Be,75,0.544,0.677,6,-5.011,1,0.342,0.0251,6.93e-06,0.241,0.601,90.701,207975
r&b,New Hip Hop‏‏​​   ‍,Kanye West,On God,75,0.41,0.886,9,-4.413,0,0.155,0.0671,0.0,0.461,0.393,72.577,136351
r&b,New Hip Hop‏‏​​   ‍,Lil Peep,When I Lie,66,0.737,0.588,8,-4.872,0,0.0467,0.00269,0.0,0.276,0.262,150.936,237000
r&b,New Hip Hop‏‏​​   ‍,Future,Monster,55,0.856,0.693,2,-4.956,1,0.0649,0.103,0.0,0.071,0.133,133.039,219040
r&b,New Hip Hop‏‏​​   ‍,Polo G,Finer Things,74,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,182387
r&b,New Hip Hop‏‏​​   ‍,Lil Tecca,Ransom,19,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131248
r&b,New Hip Hop‏‏​​   ‍,GASHI,Mr. Ferrari,54,0.77,0.792,3,-2.931,0,0.175,0.0698,0.0,0.0981,0.182,100.075,236388
r&b,New Hip Hop‏‏​​   ‍,Yo Gotti,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),68,0.921,0.73,10,-3.899,0,0.283,0.00466,0.0,0.1,0.44,120.075,226038
r&b,New Hip Hop‏‏​​   ‍,French Montana,"Twisted (feat. Juicy J, Logic & A$AP Rocky)",59,0.85,0.866,11,-3.003,1,0.165,0.00934,0.0,0.244,0.91,84.916,262135
r&b,New Hip Hop‏‏​​   ‍,View,Bury Me,45,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81e-05,0.246,0.15,89.517,201536
r&b,New Hip Hop‏‏​​   ‍,Doja Cat,Rules,69,0.604,0.712,7,-5.53,1,0.198,0.141,0.0,0.141,0.685,71.976,188173
r&b,New Hip Hop‏‏​​   ‍,Kelvyn Colt,Mile Away,58,0.553,0.567,7,-8.67,0,0.191,0.176,0.0,0.0954,0.243,121.9,192507
r&b,New Hip Hop‏‏​​   ‍,Baby Keem,ORANGE SODA,83,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882
r&b,New Hip Hop‏‏​​   ‍,BEAM,MAD GAAL,41,0.812,0.709,5,-5.837,0,0.413,0.189,0.0,0.118,0.881,99.891,137935
r&b,New Hip Hop‏‏​​   ‍,Swagger Rite,In Love with the K (feat. BlocBoy JB),40,0.824,0.485,1,-8.74,1,0.0791,0.00297,0.0,0.0934,0.266,123.912,187806
r&b,New Hip Hop‏‏​​   ‍,Lil Mosey,Stuck In A Dream (feat. Gunna),64,0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,0.745,139.962,123560
r&b,New Hip Hop‏‏​​   ‍,Polo G,Heartless (feat. Mustard),76,0.776,0.64,7,-8.058,1,0.183,0.15,0.0,0.0983,0.326,160.038,201627
r&b,New Hip Hop‏‏​​   ‍,A$AP Rocky,Babushka Boi,77,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,187105
r&b,New Hip Hop‏‏​​   ‍,YNW Melly,223's (feat. 9lokknine),85,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640
r&b,New Hip Hop‏‏​​   ‍,Chris Brown,No Guidance (feat. Drake),85,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,260640
r&b,New Hip Hop‏‏​​   ‍,Tyla Yaweh,I Think I Luv Her,77,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,160742
r&b,New Hip Hop‏‏​​   ‍,DaBaby,VIBEZ,88,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
r&b,New Hip Hop‏‏​​   ‍,View,J. Gotti,38,0.684,0.612,11,-7.909,1,0.0885,0.0524,0.000559,0.175,0.496,139.932,204000
r&b,New Hip Hop‏‏​​   ‍,BROCKHAMPTON,NO HALO,73,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,259747
r&b,New Hip Hop‏‏​​   ‍,Aitch,Taste (Make It Shake),70,0.761,0.442,0,-12.872,1,0.383,0.277,0.0,0.125,0.706,97.753,213680
r&b,New Hip Hop‏‏​​   ‍,NLE Choppa,Camelot,85,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,148759
r&b,New Hip Hop‏‏​​   ‍,KRYPTO9095,Woah (feat. D3Mstreet),74,0.888,0.522,1,-8.936,1,0.43,0.00739,0.0,0.0452,0.623,144.011,123373
r&b,New Hip Hop‏‏​​   ‍,Godfather of Harlem,"Just in Case (feat. Swizz Beatz, Rick Ross & DMX)",52,0.465,0.911,2,-5.284,1,0.405,0.0802,0.0,0.776,0.672,90.504,155144
r&b,New Hip Hop‏‏​​   ‍,Yo Gotti,Pose (feat. Lil Uzi Vert),68,0.944,0.613,10,-5.999,0,0.291,0.00818,0.0,0.0893,0.328,120.102,170156
r&b,New Hip Hop‏‏​​   ‍,YoungBoy Never Broke Again,Make No Sense,84,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630
r&b,New Hip Hop‏‏​​   ‍,Godfather of Harlem,"Hallelujah (feat. Buddy, A$AP Ferg & Wale)",49,0.698,0.897,5,-4.425,1,0.171,0.654,0.0,0.121,0.858,75.003,171176
r&b,New Hip Hop‏‏​​   ‍,Young Thug,Bad Bad Bad (feat. Lil Baby),81,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040
r&b,New Hip Hop‏‏​​   ‍,G-Eazy,No Rappers (feat. E-40),56,0.776,0.735,1,-4.229,1,0.254,0.0531,9.91e-05,0.153,0.519,102.064,187072
r&b,New Hip Hop‏‏​​   ‍,GASHI,Drive Way (feat. Azul Wynter),51,0.653,0.733,9,-5.893,1,0.0557,0.00114,1.96e-06,0.108,0.042,157.961,194430
r&b,New Hip Hop‏‏​​   ‍,Godfather of Harlem,"Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)",46,0.566,0.936,8,-3.169,0,0.334,0.166,0.00363,0.0979,0.77,186.104,187710
r&b,New Hip Hop‏‏​​   ‍,Post Malone,Enemies (feat. DaBaby),46,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760
r&b,New Hip Hop‏‏​​   ‍,Drake,Behind Barz - Bonus,77,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121
r&b,New Hip Hop‏‏​​   ‍,Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),59,0.536,0.622,1,-7.98,1,0.262,0.0744,0.0,0.197,0.227,70.474,224840
r&b,New Hip Hop‏‏​​   ‍,Russ,RENT FREE,66,0.784,0.543,6,-9.769,1,0.272,0.0588,5.32e-05,0.255,0.451,108.982,150200
r&b,New Hip Hop‏‏​​   ‍,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),87,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573
r&b,Contemporary Urban,H.E.R.,Slide,81,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321
r&b,Contemporary Urban,Khalid,Eleven,83,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361
r&b,Contemporary Urban,BROCKHAMPTON,SUGAR,88,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533
r&b,Contemporary Urban,Giveon,LIKE I WANT YOU,56,0.673,0.353,10,-7.74,0,0.0638,0.755,7.58e-05,0.115,0.458,119.77,260522
r&b,Contemporary Urban,Khalid,Right Back (feat. A Boogie Wit Da Hoodie),77,0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000
r&b,Contemporary Urban,AWA,Like I Do,50,0.758,0.629,0,-5.15,0,0.206,0.4,0.00282,0.166,0.663,92.139,233671
r&b,Contemporary Urban,Bakar,Hell N Back,67,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573
r&b,Contemporary Urban,G-Eazy,All Facts (feat. Ty Dolla $ign),29,0.528,0.705,0,-4.767,0,0.352,0.0691,0.0,0.109,0.645,160.014,180581
r&b,Contemporary Urban,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,80,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227
r&b,Contemporary Urban,Arizona Zervas,ROXANNE,99,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636
r&b,Contemporary Urban,Usher,Don't Waste My Time (feat. Ella Mai),73,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720
r&b,Contemporary Urban,Jorja Smith,Be Honest (feat. Burna Boy),80,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,207031
r&b,Contemporary Urban,KAYTRANADA,10%,70,0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680
r&b,Contemporary Urban,Swae Lee,Won't Be Late (feat. Drake),75,0.915,0.588,7,-6.302,0,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710
r&b,Contemporary Urban,Moh Flow,Times (feat. Robn),32,0.716,0.637,7,-5.322,1,0.119,0.112,0.0,0.147,0.295,129.8,228013
r&b,Contemporary Urban,James Arthur,Treehouse (feat. Shotty Horroh),73,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933
r&b,Contemporary Urban,Doja Cat,Juicy,81,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,202333
r&b,Contemporary Urban,Dominic Fike,Phone Numbers,75,0.884,0.539,1,-6.389,0,0.208,0.239,0.0,0.0805,0.776,85.008,146827
r&b,Contemporary Urban,Quinn XCII,Two 10s,67,0.785,0.412,0,-8.121,0,0.25,0.696,1.45e-05,0.142,0.513,143.099,216284
r&b,Contemporary Urban,Samm Henshaw,The World Is Mine,47,0.565,0.905,6,-4.396,1,0.149,0.108,0.0,0.377,0.789,98.038,175627
r&b,Contemporary Urban,GASHI,Yesterday (feat. Maxx Owa),55,0.665,0.607,11,-5.911,0,0.0497,0.00585,0.000213,0.104,0.405,97.97,195509
r&b,Contemporary Urban,H.E.R.,Could've Been (feat. Bryson Tiller),25,0.545,0.33,1,-11.719,0,0.164,0.64,7e-06,0.22,0.399,103.553,248467
r&b,Contemporary Urban,MAX,Acid Dreams,65,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930
r&b,Contemporary Urban,Alan Walker,Live Fast - PUBGM,68,0.691,0.557,7,-5.448,0,0.0454,0.104,0.0,0.427,0.193,87.546,225096
r&b,Contemporary Urban,Mark Ronson,Late Night Feelings (feat. Lykke Li),69,0.688,0.729,4,-6.56,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,251029
r&b,Contemporary Urban,Julian Perretta,Pony,45,0.609,0.743,1,-3.669,1,0.116,0.0234,0.0,0.11,0.58,143.956,196707
r&b,Contemporary Urban,Beyoncé,ALREADY,69,0.647,0.732,2,-5.846,1,0.0891,0.0846,0.0,0.597,0.548,67.295,222529
r&b,Contemporary Urban,Izzy Bizu,Lights On,50,0.669,0.511,1,-5.499,1,0.101,0.0508,0.00483,0.0982,0.406,76.016,198413
r&b,Contemporary Urban,Lord Siva,Oh My God,54,0.644,0.685,4,-7.377,0,0.0633,0.118,0.000693,0.192,0.436,86.995,157875
r&b,Contemporary Urban,Pip Millett,Do Well,49,0.816,0.793,3,-5.307,0,0.178,0.33,4.4e-06,0.0953,0.737,94.491,198987
r&b,Contemporary Urban,Aeris Roves,Don't Ask,47,0.624,0.418,4,-7.714,1,0.132,0.414,8.6e-06,0.105,0.387,178.028,167240
r&b,Contemporary Urban,Lucky Daye,Real Games,1,0.678,0.368,1,-7.842,1,0.196,0.453,8.99e-05,0.0716,0.551,70.958,331280
r&b,Contemporary Urban,BTS,All Night (BTS World Original Soundtrack) [Pt. 3],67,0.725,0.706,5,-4.766,1,0.121,0.193,0.0,0.109,0.667,120.042,216874
r&b,Contemporary Urban,Summer Walker,Girls Need Love (with Drake) - Remix,10,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374
r&b,Contemporary Urban,Tommy Genesis,Bricks,54,0.859,0.62,7,-5.989,1,0.0626,0.00667,9e-05,0.187,0.33,124.979,234860
r&b,Contemporary Urban,Cardi B,Please Me,79,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890
r&b,Contemporary Urban,Ariana Grande,boyfriend (with Social House),84,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107
r&b,Contemporary Urban,Nao,Make It Out Alive (feat. SiR),56,0.67,0.649,0,-7.426,0,0.0875,0.667,0.00013,0.109,0.618,147.935,239147
r&b,Contemporary Urban,IAMDDB,Sit Back,52,0.576,0.336,9,-15.593,0,0.171,0.19,0.000723,0.0872,0.334,86.32,212087
r&b,Contemporary Urban,Jessie Reyez,Imported (with 6LACK),74,0.726,0.636,7,-3.615,1,0.0496,0.199,0.0,0.111,0.362,111.097,225040
r&b,Contemporary Urban,Childish Gambino,Redbone,18,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,326933
r&b,Contemporary Urban,Daniel Caesar,LOVE AGAIN,69,0.553,0.441,5,-6.411,1,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278
r&b,Contemporary Urban,Post Malone,Psycho (feat. Ty Dolla $ign),83,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440
r&b,Contemporary Urban,Priya Ragu,Forgot About,29,0.595,0.336,2,-9.707,1,0.0375,0.114,0.00219,0.201,0.155,66.97,300681
r&b,Contemporary Urban,Lucky Daye,Roll Some Mo,28,0.405,0.508,11,-9.028,1,0.0596,0.258,0.0479,0.142,0.371,74.701,292885
r&b,Contemporary Urban,Tinashe,Like I Used To,64,0.717,0.599,11,-6.156,1,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537
r&b,Contemporary Urban,Kehlani,Down for You (feat. BJ the Chicago Kid),53,0.479,0.711,6,-4.977,0,0.236,0.456,0.0,0.215,0.347,79.54,227755
r&b,Contemporary Urban,ELHAE,Sanctuary (feat. Big K.R.I.T.),40,0.538,0.67,3,-7.071,0,0.404,0.119,0.0,0.423,0.674,76.698,217649
r&b,Contemporary Urban,Alina Amuri,Won't Cope with It,8,0.724,0.509,11,-9.312,0,0.0422,0.00686,0.0144,0.115,0.427,148.051,172320
r&b,Contemporary Urban,Miguel,Banana Clip,66,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978,201627
r&b,Contemporary Urban,Khalid,OTW,78,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014
r&b,Contemporary Urban,The Weeknd,Pray For Me (with Kendrick Lamar),76,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440
r&b,Contemporary Urban,Noah Levi,Down,30,0.828,0.632,5,-6.031,0,0.246,0.606,0.0,0.118,0.717,140.004,170120
r&b,Contemporary Urban,Pink Sweat$,Honesty,14,0.616,0.204,6,-11.421,0,0.0331,0.919,0.0,0.106,0.419,79.826,191000
r&b,Contemporary Urban,Sam Smith,Dancing With A Stranger (with Normani),87,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
r&b,Contemporary Urban,SZA,The Weekend - Funk Wav Remix,76,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806
r&b,Contemporary Urban,Remoe,Karussell,39,0.756,0.481,3,-7.866,0,0.0742,0.194,0.0,0.0927,0.656,102.022,165133
r&b,Contemporary Urban,The Internet,Wanna Be,58,0.875,0.41,7,-6.29,0,0.0571,0.0674,0.0374,0.106,0.445,87.999,267400
r&b,Contemporary Urban,Ella Mai,Close,57,0.736,0.447,5,-7.216,0,0.0896,0.53,2.54e-06,0.12,0.285,81.007,251990
r&b,Contemporary Urban,Jaz Karis,Petty Lover,54,0.763,0.362,6,-10.113,1,0.572,0.803,4.67e-06,0.16,0.587,119.855,160655
r&b,Contemporary Urban,Andreya Triana,Broke,23,0.466,0.614,1,-5.367,0,0.16,0.472,0.0,0.125,0.344,185.981,158692
r&b,Contemporary Urban,JP Saxe,Women Who Look Like You (feat. Guapdad 4000),51,0.655,0.497,7,-7.247,0,0.117,0.588,0.0,0.332,0.81,87.17,186381
r&b,URBAN NATION,Starjack,Klavier - Radio Mix,45,0.667,0.98,7,-2.703,0,0.0717,0.0585,0.923,0.314,0.482,128.007,154811
