genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
edm,Electro House 2020,Nørd,De bara jag här,25,0.81,0.634,8,-7.859,1,0.0639,0.00924,0.848,0.118,0.505,120.002,231500
edm,Electro House 2020,Shawn Mendes,Lost In Japan - Remix,75,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,201253
edm,Electro House 2020,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,54,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912
edm,Electro House 2020,Stone Forte,Promisers,23,0.641,0.734,2,-8.714,1,0.0436,0.00222,0.248,0.0966,0.157,150.024,236800
edm,Electro House 2020,Fukkk Offf,Bang Your Head - Naeleck & KATFYR Remix,52,0.679,0.969,2,-1.79,1,0.0745,0.012,0.72,0.0529,0.212,130.017,180923
edm,Electro House 2020,DJ Mykal,Steppin' Forward - Designer Drugs Remix,24,0.81,0.983,9,-1.979,1,0.237,0.00035,0.903,0.155,0.158,129.008,229302
edm,Electro House 2020,Teal Sky,Out of this,21,0.774,0.521,7,-13.31,0,0.056,0.145,0.382,0.114,0.537,122.991,247218
edm,Electro House 2020,Sesco,Get Wkd,24,0.646,0.98,4,-2.341,0,0.0941,0.00087,0.644,0.656,0.406,130.009,228923
edm,Electro House 2020,Tove Lo,Stay High - Habits Remix,69,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387
edm,Electro House 2020,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),74,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627
edm,Electro House 2020,Naeleck,Threnody,25,0.71,0.751,2,-4.455,1,0.0646,0.000119,0.892,0.102,0.311,128.016,243809
edm,Electro House 2020,Calvin Harris,One Kiss (with Dua Lipa) - Oliver Heldens Remix,66,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267
edm,Electro House 2020,Flume,Say It - Illenium Remix,52,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,267200
edm,Electro House 2020,Naeleck,Take A Sip - Dodge & Fuski Remix,49,0.617,0.986,4,-1.844,1,0.484,0.0048,0.000831,0.559,0.602,150.04,173600
edm,Electro House 2020,Depdramez,Gravity,30,0.709,0.933,11,-5.117,1,0.167,0.000688,0.271,0.245,0.133,127.993,219375
edm,Electro House 2020,Marshmello,FRIENDS - R3hab Remix,62,0.545,0.814,9,-4.398,0,0.0409,0.028,0.0,0.0969,0.696,104.93,157143
edm,Electro House 2020,Naeleck,Violence - Teo Moss Remix,24,0.639,0.717,0,-5.479,1,0.18,0.00136,0.0404,0.523,0.272,128.012,281250
edm,Electro House 2020,Robert Falcon,Sunny,48,0.712,0.806,0,-4.202,1,0.252,0.00765,5.05e-06,0.146,0.64,126.018,169250
edm,Electro House 2020,Lykke Li,I Follow Rivers - The Magician Remix,72,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,280070
edm,Electro House 2020,NoiseMakers,Tiger,27,0.626,0.989,11,-3.647,0,0.0673,4.44e-05,0.0672,0.27,0.437,127.999,224299
edm,Electro House 2020,Ryllz,Purgatory,42,0.698,0.895,10,-5.062,0,0.369,0.152,0.569,0.32,0.654,180.027,178667
edm,Electro House 2020,The Chainsmokers,Don't Let Me Down - Illenium Remix,64,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933
edm,Electro House 2020,MØ,Sun In Our Eyes - Don Diablo Remix,58,0.699,0.861,4,-3.09,0,0.173,0.0589,2.64e-06,0.0794,0.315,125.942,206453
edm,Electro House 2020,Naeleck,Violence - Original Mix,24,0.745,0.938,7,-3.877,1,0.0695,0.00186,0.946,0.0915,0.686,128.034,289000
edm,Electro House 2020,Top $helf,Bang,27,0.867,0.922,10,-4.597,0,0.12,0.0209,0.389,0.461,0.159,135.056,206222
edm,Electro House 2020,Julia Michaels,Issues - Alan Walker Remix,64,0.756,0.772,8,-4.379,1,0.0509,0.142,8.21e-06,0.0993,0.628,113.944,181000
edm,Electro House 2020,ARMNHMR,The Universe Is Yours (feat. Micah Martin),48,0.319,0.902,8,-2.703,0,0.065,0.0486,0.0,0.307,0.225,152.019,194211
edm,Electro House 2020,Asking Alexandria,The Violence - Sikdope Remix,51,0.578,0.962,8,-2.645,1,0.0511,0.00629,0.0403,0.276,0.0335,150.059,185600
edm,Electro House 2020,Sesco,Let The Bass,25,0.738,0.974,1,-3.247,1,0.0906,0.000238,0.667,0.0826,0.265,128.044,225000
edm,Electro House 2020,Carbon Kevlar,Lil' Death,30,0.631,0.879,5,-3.275,1,0.0398,6.89e-05,0.887,0.169,0.157,108.956,266356
edm,Electro House 2020,Fukkk Offf,Bang Your Head - Belzebass Remix,26,0.69,0.668,7,-3.702,1,0.101,0.00363,0.33,0.0768,0.43,110.972,211903
edm,Electro House 2020,Teo Moss,Battleship - Original Mix,25,0.587,0.787,9,-3.472,1,0.0941,0.00046,0.789,0.0835,0.266,128.013,363750
edm,Electro House 2020,Tony Romera,Grimey,25,0.639,0.911,7,-4.257,1,0.216,0.041,0.0103,0.707,0.366,114.971,146087
edm,Electro House 2020,Zuma.,Hands Tied Down - Luhv & Friz Remix,27,0.883,0.725,5,-5.977,0,0.0953,0.106,0.311,0.089,0.584,127.98,277403
edm,Electro House 2020,The Keymakers,What You Wanted,32,0.777,0.69,11,-5.905,1,0.0412,0.0252,0.00188,0.133,0.465,119.944,261826
edm,Electro House 2020,Black Tiger Sex Machine,Funeral March - Original Mix,26,0.457,0.892,9,-5.628,0,0.0511,0.00271,0.852,0.102,0.217,180.068,248105
edm,Electro House Top Tracks,Don Diablo,Congratulations - Don Diablo VIP Mix,51,0.818,0.879,7,-4.677,0,0.205,0.0912,0.00561,0.14,0.256,123.98,195484
edm,Electro House Top Tracks,Martin Garrix,Hold On (feat. Michel Zitron),75,0.422,0.711,2,-4.809,0,0.0385,0.0176,0.0,0.559,0.321,128.066,244453
edm,Electro House Top Tracks,Alok,On & On,79,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027
edm,Electro House Top Tracks,Mike Williams,Make You Mine (feat. Moa Lisa),49,0.72,0.781,6,-4.975,0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333
edm,Electro House Top Tracks,Gaullin,Sweater Weather,69,0.57,0.873,5,-5.188,0,0.07,0.00853,0.0,0.365,0.236,125.086,171133
edm,Electro House Top Tracks,Madison Mars,I Will Let You Down (feat. KLARA),59,0.608,0.918,0,-1.137,0,0.0684,0.199,0.0,0.309,0.422,126.022,182000
edm,Electro House Top Tracks,DubVision,Young Money,61,0.661,0.979,1,-4.401,0,0.0812,0.00665,0.234,0.0837,0.683,125.981,152381
edm,Electro House Top Tracks,Zedd,Good Thing (feat. Kehlani) - Marc Benjamin Remix,50,0.494,0.817,1,-7.631,0,0.175,0.105,0.00217,0.207,0.187,127.915,225000
edm,Electro House Top Tracks,Tritonal,Long Way Home,50,0.511,0.795,6,-3.901,0,0.0509,0.0461,0.0,0.138,0.415,129.855,214154
edm,Electro House Top Tracks,Marnik,Alone (feat. Anjulie & Jeffrey Jey) - Club Mix,57,0.56,0.934,11,-2.984,1,0.0378,0.00457,3.11e-06,0.297,0.325,134.004,201045
edm,Electro House Top Tracks,Armin van Buuren,Unlove You (feat. Ne-Yo) - Club Mix,43,0.498,0.916,6,-3.97,1,0.088,0.0054,8.07e-05,0.111,0.302,127.786,161953
edm,Electro House Top Tracks,LIZOT,Menage A Trois - Ellipso Remix,48,0.598,0.858,10,-4.971,0,0.102,0.0562,0.0264,0.324,0.293,128.011,151875
edm,Electro House Top Tracks,Pharien,How It Goes,45,0.618,0.905,2,-2.961,1,0.0497,0.242,0.0196,0.318,0.287,126.052,188576
edm,Electro House Top Tracks,Mike Candys,Something Like That,35,0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160
edm,Electro House Top Tracks,Ryos,Catching Fire,44,0.63,0.906,3,-4.877,0,0.155,0.0776,2.09e-06,0.175,0.343,128.096,204375
edm,Electro House Top Tracks,Tritonal,Never Be The Same,57,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,264375
edm,Electro House Top Tracks,Jonas Blue,All Night Long,67,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,206667
edm,Electro House Top Tracks,Hardwell,Go To War,63,0.553,0.827,2,-5.381,1,0.0482,0.00188,0.0,0.304,0.153,132.077,167500
edm,Electro House Top Tracks,Joe Stone,Nothing Else (When I Think Of You) - Steff da Campo Remix,41,0.724,0.813,11,-4.447,1,0.0346,0.0327,0.0104,0.0497,0.51,125.997,173338
edm,Electro House Top Tracks,Lucas & Steve,Perfect (feat. Haris) - LUM!X Remix,59,0.723,0.87,6,-4.96,1,0.0354,0.00266,3.5e-06,0.0581,0.509,127.932,187074
edm,Electro House Top Tracks,Audien,Over It,53,0.617,0.694,6,-4.516,1,0.0399,0.278,3.51e-05,0.286,0.426,127.968,185625
edm,Electro House Top Tracks,Olly James,Amsterdam,39,0.518,0.914,1,-4.853,1,0.0425,7.73e-05,0.709,0.609,0.154,130.197,167077
edm,Electro House Top Tracks,Max Styler,Let Me Take You There (feat. Laura White) - ARTY Remix,43,0.483,0.738,11,-6.714,1,0.0393,0.0261,0.0,0.386,0.291,126.091,194762
edm,Electro House Top Tracks,RetroVision,Stop,56,0.615,0.935,10,-3.411,1,0.156,0.0256,0.00273,0.38,0.507,125.993,157143
edm,Electro House Top Tracks,Disco Fries,Moving Mountains (feat. Ollie Green) - GATTÜSO Remix,36,0.641,0.925,0,-5.642,0,0.0376,0.0474,2.99e-05,0.159,0.617,121.963,182296
edm,Electro House Top Tracks,Mesto,Don't Worry (feat. Aloe Blacc),66,0.741,0.733,1,-4.572,0,0.0367,0.143,0.0,0.103,0.549,125.962,175099
edm,Electro House Top Tracks,Ed Sheeran,Beautiful People (feat. Khalid) - Jack Wins Remix,67,0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,163049
edm,Electro House Top Tracks,Ken Takano,Antidote (feat. Nico M),21,0.616,0.963,0,-2.54,0,0.0395,0.198,0.00231,0.174,0.387,125.987,200429
edm,Electro House Top Tracks,R3HAB,Flames (with ZAYN) - R3HAB & Skytech VIP Remix,55,0.355,0.789,5,-4.358,0,0.165,0.0148,0.0,0.0355,0.169,80.444,237686
edm,Electro House Top Tracks,Thomas Gold,Without You,44,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,233906
edm,Electro House Top Tracks,The Him,In My Arms (feat. Norma Jean Martine),57,0.722,0.96,2,-2.869,0,0.0962,0.0692,0.000959,0.395,0.56,123.05,195122
edm,Electro House Top Tracks,Thomas Gold,Escape,39,0.438,0.767,3,-4.335,1,0.0422,0.0173,0.0,0.116,0.244,127.96,191719
edm,Electro House Top Tracks,Sultan + Shepard,We Found Love - Zack Martino & Kastra Remix,55,0.57,0.898,6,-4.469,0,0.0498,0.00906,0.000131,0.2,0.176,125.983,173333
edm,Electro House Top Tracks,Oliver Heldens,The G.O.A.T.,62,0.676,0.918,1,-6.705,1,0.0449,0.00022,0.892,0.465,0.364,125.975,201915
edm,Electro House Top Tracks,VAVO,Like Nobody - Denis First Remix,29,0.674,0.927,11,-3.663,0,0.104,0.122,1.63e-06,0.548,0.403,123.987,172258
edm,Electro House Top Tracks,Galantis,Faith (with Dolly Parton) [feat. Mr. Probz] - Jewelz & Sparks Remix,46,0.72,0.957,5,-1.689,0,0.0735,0.00106,0.00441,0.0298,0.191,128.007,245156
edm,Electro House Top Tracks,GATTÜSO,Love Is Not Enough,58,0.632,0.816,8,-4.584,1,0.0349,0.00205,0.106,0.119,0.134,127.95,202500
edm,Electro House Top Tracks,Deekey,All To Me (feat. Lola Rhodes),46,0.599,0.873,1,-2.61,0,0.0312,0.00821,0.0041,0.0864,0.223,126.0,192381
edm,Electro House Top Tracks,ARTY,Find You,57,0.615,0.95,0,-3.823,1,0.0393,0.00942,0.887,0.178,0.368,125.008,203520
edm,Electro House Top Tracks,Dimitri Vegas & Like Mike,Beast (All as One),71,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
edm,Electro House Top Tracks,Martin Garrix,Used To Love (with Dean Lewis) - SWACQ Remix,58,0.765,0.733,4,-6.302,1,0.0582,0.205,1.28e-05,0.593,0.47,125.037,220800
edm,Electro House Top Tracks,Sick Individuals,Not Alone - REGGIO Remix,49,0.69,0.881,1,-4.552,1,0.0372,0.000287,0.105,0.322,0.294,128.016,175312
edm,Electro House Top Tracks,Tujamo,Drop It,69,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,175714
edm,Electro House Top Tracks,R3HAB,All Comes Back To You,72,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,160312
edm,Electro House Top Tracks,Sick Individuals,I'll Be Here For You,57,0.506,0.923,9,-2.371,0,0.0429,0.0568,0.0159,0.0549,0.335,127.681,202292
edm,Electro House Top Tracks,Audien,Buzzing (with Nevve),53,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000
edm,Electro House Top Tracks,Marc Benjamin,All The Time,58,0.644,0.907,11,-5.791,1,0.0359,0.0032,0.0,0.157,0.349,126.003,139524
edm,Electro House Top Tracks,Au/Ra,Ghost - The Him Remix,44,0.591,0.825,0,-4.02,0,0.0768,0.0922,0.0,0.148,0.579,126.064,184762
edm,Electro House Top Tracks,Jay Hardway,Wild Mind (feat. Tiffany Blom),41,0.574,0.605,10,-6.193,1,0.0397,0.0963,0.0,0.206,0.242,127.952,197344
edm,Electro House Top Tracks,Drenchill,Never Never (feat. Indiiana) - Skytech Remix,45,0.71,0.931,1,-3.285,0,0.101,0.00321,0.000195,0.148,0.192,126.176,176190
edm,Electro House Top Tracks,Martin Garrix,No Sleep (feat. Bonn) - DubVision Remix,69,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,239062
edm,Electro House Top Tracks,Stadiumx,Where Are You Now,46,0.607,0.859,6,-3.995,1,0.0405,0.104,0.427,0.135,0.268,128.013,157969
edm,Electro House Top Tracks,M-22,After Hours - OFFAIAH Remix,35,0.742,0.898,11,-6.445,0,0.0812,5.35e-05,0.56,0.204,0.28,124.009,184216
edm,Electro House Top Tracks,Blasterjaxx,Monster (feat. Junior Funke),53,0.609,0.685,5,-5.063,0,0.034,0.129,0.000146,0.234,0.276,127.984,162000
edm,Electro House Top Tracks,ARTY,Daydreams,53,0.564,0.615,1,-6.066,1,0.0314,0.185,0.0,0.114,0.248,127.932,177656
edm,Electro House Top Tracks,Gorgon City,There For You - ARTY Remix,50,0.517,0.829,11,-5.62,0,0.0456,0.0196,0.0,0.0956,0.483,127.07,201315
edm,Electro House Top Tracks,Disco Fries,Beat Of Your Heart,39,0.65,0.658,9,-4.319,1,0.0331,0.108,0.000312,0.117,0.472,128.036,162187
edm,Electro House Top Tracks,Keanu Silva,You Got The Love,62,0.744,0.925,1,-4.312,1,0.0558,0.0394,0.000306,0.295,0.7,124.046,164446
edm,Electro House Top Tracks,Manse,Outlaws,50,0.448,0.917,3,-3.278,1,0.0483,0.00172,1.13e-05,0.151,0.243,127.976,217500
edm,Electro House Top Tracks,Trilane,Never Forget - Nicky Romero Edit,45,0.511,0.716,2,-4.028,1,0.0572,0.059,0.0,0.214,0.226,124.947,188160
edm,Electro House Top Tracks,Landis,Nobody Like You - RetroVision Flip,57,0.745,0.929,6,-3.191,1,0.153,0.118,0.000496,0.609,0.302,125.036,205440
edm,Electro House Top Tracks,Ummet Ozcan,I Don't Care (feat. Robin Valo),52,0.603,0.847,8,-3.652,1,0.0277,0.289,0.00145,0.363,0.547,128.032,157505
edm,Electro House Top Tracks,David Guetta,Make It To Heaven (with Raye),72,0.587,0.92,0,-4.697,0,0.0914,0.0936,0.073,0.185,0.35,126.035,172381
edm,Electro House Top Tracks,Landis,Hit The Flow,57,0.817,0.987,6,-3.344,0,0.231,0.0038,0.0432,0.33,0.643,128.002,151875
edm,Electro House Top Tracks,DubVision,Lambo,55,0.772,0.747,0,-6.718,1,0.0673,0.00602,0.0231,0.243,0.63,127.976,132422
edm,Electro House Top Tracks,Martin Garrix,Home (feat. Bonn),72,0.466,0.612,8,-4.855,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,239067
edm,Electro House Top Tracks,KAAZE,Take Me Home,53,0.705,0.869,2,-5.234,1,0.0588,0.107,0.000362,0.0917,0.383,124.973,174147
edm,Nasty Bits,Flux Pavilion,Symphony - Taim Remix,41,0.658,0.934,8,-1.965,0,0.101,0.0123,0.000231,0.137,0.209,127.957,296250
edm,Nasty Bits,Habstrakt,Infinite,51,0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,233483
edm,Nasty Bits,Jauz,I Dare You,55,0.634,0.953,10,-2.934,0,0.0633,0.195,8.08e-05,0.115,0.587,130.016,296308
edm,Nasty Bits,Deathpact,Danger,37,0.723,0.742,11,-8.371,0,0.103,0.064,0.567,0.373,0.273,122.042,183307
edm,Nasty Bits,NGHTMRE,GUD VIBRATIONS - Habstrakt Remix,57,0.681,0.969,11,-1.83,1,0.13,0.00451,0.221,0.526,0.184,124.936,203679
edm,Nasty Bits,JOYRYDE,MADDEN,57,0.743,0.943,2,-1.966,1,0.296,0.0254,0.0703,0.402,0.177,127.978,226875
edm,Nasty Bits,QUIX,Earthquake (feat. Bok Nero) - Luca Lush Remix,46,0.725,0.817,8,-5.356,1,0.102,0.00729,0.0337,0.135,0.652,128.014,198750
edm,Nasty Bits,Jauz,Thunder,44,0.553,0.976,11,-3.169,1,0.157,0.0373,0.122,0.186,0.362,130.028,236888
edm,Nasty Bits,Valentino Khan,Novocaine,50,0.674,0.977,8,-2.554,0,0.109,0.00705,0.794,0.11,0.731,169.92,170823
edm,Nasty Bits,TYNAN,Diggid,42,0.75,0.889,2,-4.968,1,0.0866,0.0658,0.0168,0.356,0.386,125.053,162377
edm,Nasty Bits,JOYRYDE,IM GONE,62,0.664,0.953,9,-3.794,1,0.249,0.00961,0.00665,0.263,0.21,125.679,285860
edm,Nasty Bits,Toby Green,Smoke,53,0.68,0.742,7,-7.391,1,0.196,0.000175,0.474,0.265,0.107,121.616,142131
edm,Nasty Bits,Habstrakt,The One,50,0.779,0.932,2,-3.568,1,0.255,0.00424,0.498,0.734,0.211,127.983,230288
edm,Nasty Bits,Moksi,So Fly,1,0.875,0.931,9,-5.26,0,0.092,0.00164,0.000585,0.0757,0.681,128.012,180180
edm,Nasty Bits,RL Grime,Pressure - Valentino Khan Remix,48,0.674,0.907,2,-0.439,1,0.174,0.000587,0.284,0.0723,0.169,126.012,203810
edm,Nasty Bits,Cesqeaux,Old School Sound,36,0.69,0.854,8,-4.895,1,0.103,0.0114,0.793,0.0662,0.618,150.014,173600
edm,Nasty Bits,LOOPERS,Deep Inside,38,0.783,0.966,7,-2.943,1,0.0513,0.128,0.391,0.092,0.209,125.011,175687
edm,Nasty Bits,Skrillex,Fuji Opener,58,0.662,0.941,1,-1.641,1,0.0626,0.000375,0.029,0.292,0.579,149.982,167200
edm,Nasty Bits,NGHTMRE,REDLIGHT - Holy Goof Remix,50,0.689,0.924,0,-4.242,1,0.26,0.0121,5.95e-05,0.605,0.686,129.987,240000
edm,Nasty Bits,The Bloody Beetroots,Warp 1.9 (feat. Steve Aoki) - QUIX Remix,51,0.659,0.951,10,-3.127,0,0.158,0.00383,0.017,0.334,0.543,126.097,174059
edm,Nasty Bits,Magnificence,Remember,47,0.54,0.923,2,-6.288,1,0.0435,0.0013,0.783,0.339,0.134,124.993,174720
edm,Nasty Bits,TV Noise,EDM O' CLOCK,50,0.805,0.895,1,-3.527,1,0.109,0.00159,0.124,0.44,0.196,126.042,148571
edm,Nasty Bits,Matroda,True G (feat. BRUX),35,0.843,0.858,1,-3.783,1,0.138,0.0192,0.551,0.0632,0.846,124.046,201784
edm,Nasty Bits,Yellow Claw,Give It to Me,47,0.607,0.957,1,-6.474,1,0.0713,2.32e-05,0.142,0.155,0.333,150.026,185768
edm,Nasty Bits,Destructo,No Retreat,57,0.759,0.83,2,-2.798,1,0.0507,0.0125,0.162,0.492,0.35,128.04,221250
edm,Nasty Bits,Dr. Fresch,Kung Fu,51,0.838,0.866,1,-4.475,0,0.0718,0.216,3.13e-05,0.417,0.703,127.992,179824
edm,Nasty Bits,TV Noise,Ratata,38,0.893,0.74,10,-2.948,0,0.114,0.00179,3.99e-05,0.0734,0.644,127.978,162899
edm,Nasty Bits,Blanke,ALT.COLOUR,34,0.598,0.768,10,-4.406,0,0.206,0.000603,0.825,0.584,0.176,99.162,211067
edm,Nasty Bits,Ghastly,Fangs,46,0.705,0.925,7,-4.894,1,0.104,0.00451,0.535,0.072,0.103,125.961,222857
edm,Nasty Bits,ATRIP,Broken By You,34,0.641,0.922,5,-3.09,0,0.0431,0.0331,0.0857,0.153,0.177,150.016,313600
edm,Nasty Bits,ricky retro,OMG,51,0.823,0.752,2,-8.268,1,0.205,0.0119,0.444,0.0474,0.606,126.005,169368
edm,Nasty Bits,Zeds Dead,Shake,49,0.501,0.913,8,-3.68,1,0.0657,1.78e-05,0.324,0.18,0.366,75.026,278400
edm,Nasty Bits,Rezz,Mixed Signals,49,0.627,0.723,2,-2.065,1,0.0512,0.00052,0.712,0.792,0.231,99.937,227400
edm,Nasty Bits,Habstrakt,Lasagne,43,0.77,0.956,1,-2.794,0,0.236,0.000177,0.739,0.421,0.682,124.978,203811
edm,Nasty Bits,Malaa,Revolt,56,0.737,0.905,4,-1.965,1,0.0785,0.00873,0.237,0.276,0.337,104.98,213143
edm,Nasty Bits,Curbi,Flip It,47,0.815,0.955,0,-2.092,1,0.091,0.0592,0.685,0.17,0.0977,128.027,153281
edm,Nasty Bits,Axel Boy,Shook Up,35,0.73,0.977,11,-1.043,0,0.104,0.0908,0.028,0.259,0.35,135.068,245333
edm,Nasty Bits,Matroda,Another Day (feat. Kaleena Zanders),38,0.762,0.846,11,-1.172,1,0.0482,0.0445,0.127,0.126,0.165,124.035,212117
edm,Nasty Bits,Brooke Evers,Check Me Out,55,0.808,0.94,10,-5.839,0,0.204,0.00159,0.6,0.0994,0.364,125.04,174735
edm,Nasty Bits,SLATIN,Good Idea,38,0.861,0.83,8,-4.528,1,0.159,0.003,0.0467,0.0525,0.805,122.015,198720
edm,Nasty Bits,Haus of Panda,Stompin' to My Beat,34,0.733,0.981,6,-2.816,0,0.058,0.011,0.941,0.0412,0.468,127.987,217500
edm,Nasty Bits,DISTO,Can't Lose,50,0.499,0.899,4,-3.734,0,0.307,0.182,2.15e-06,0.126,0.188,154.849,162975
edm,Nasty Bits,The Bloody Beetroots,Heavy,35,0.653,0.966,0,-4.588,1,0.125,0.00355,0.692,0.151,0.504,128.987,281280
edm,Nasty Bits,Brooke Evers,Get Dirty,57,0.781,0.931,7,-6.246,1,0.177,0.00291,0.000887,0.209,0.49,124.96,167405
edm,Nasty Bits,Sikdope,Raindrops,54,0.546,0.976,4,-0.9,1,0.0596,0.00231,0.628,0.189,0.142,139.98,173185
edm,Nasty Bits,Wax Motif,Static Theory,46,0.755,0.83,8,-6.34,0,0.124,0.104,0.66,0.0872,0.74,128.052,210267
