genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Dance Pop,FANNYPACK,Simple (STVW Remix),39,0.434,0.917,9,-3.613,0,0.0633,0.301,1.8e-05,0.289,0.622,121.967,147554
pop,Dance Pop,Joel Corry,Sorry,75,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640
pop,Dance Pop,Herve Pagez,Spicy (with Diplo & Charli XCX),60,0.837,0.818,8,-4.474,0,0.0533,0.0527,0.00642,0.11,0.484,109.993,157159
pop,Dance Pop,Lindsey Stirling,The Upside (feat. Elle King),18,0.514,0.856,2,-4.285,1,0.0717,0.00123,6.34e-06,0.544,0.351,117.014,228502
pop,Dance Pop,Zedd,Stay,79,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
pop,Dance Pop,Armin van Buuren,Million Voices,60,0.466,0.869,3,-4.275,1,0.0529,0.0142,0.00241,0.115,0.185,126.113,187150
pop,Dance Pop,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",83,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
pop,Dance Pop,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,Dance Pop,ODESZA,Say My Name (feat. Zyra) - RAC Mix,47,0.647,0.624,9,-8.446,1,0.0451,0.025,0.056,0.0616,0.477,115.002,243091
pop,Dance Pop,Zedd,Clarity,74,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427
pop,Dance Pop,Clean Bandit,Solo (feat. Demi Lovato),80,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653
pop,Dance Pop,Martin Garrix,Scared to Be Lonely,81,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883
pop,Dance Pop,Justin Bieber,Friends (with BloodPop®),76,0.743,0.733,8,-5.337,1,0.0375,0.00402,0.0,0.304,0.622,104.977,189467
pop,Dance Pop,The Black Eyed Peas,RITMO (Bad Boys For Life),96,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714
pop,Dance Pop,Calvin Harris,Promises (with Sam Smith),84,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309
pop,Dance Pop,Riton,Turn Me On (feat. Vula),86,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474
pop,Dance Pop,San Holo,Light,68,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853
pop,Dance Pop,David Guetta,2U,66,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907
pop,Dance Pop,The Chainsmokers,Something Just Like This,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
pop,Dance Pop,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Dance Pop,Alesso,Heroes (we could be),73,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013
pop,Dance Pop,Kygo,It Ain’t Me (with Selena Gomez),69,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781
pop,Dance Pop,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627
pop,Dance Pop,DJ Snake,Let Me Love You,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
pop,Dance Pop,The Chainsmokers,Roses,73,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
pop,Dance Pop,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,61,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347
pop,Dance Pop,Disclosure,Latch,19,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632
pop,Dance Pop,David Guetta,Flames,57,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000
pop,Dance Pop,Justin Bieber,Sorry,81,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
pop,Dance Pop,Calvin Harris,This Is What You Came For,79,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
pop,Dance Pop,Avicii,Wake Me Up,84,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
pop,Dance Pop,Dynoro,In My Mind,84,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560
pop,Dance Pop,David Guetta,Titanium (feat. Sia),66,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
pop,Dance Pop,Skrillex,Where Are Ü Now,8,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
pop,Dance Pop,Katy Perry,Firework,64,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893
pop,Dance Pop,J Balvin,Mi Gente (feat. Beyoncé),61,0.759,0.716,11,-6.36,0,0.0818,0.0223,0.0,0.231,0.469,105.009,209733
pop,Dance Pop,Swedish House Mafia,Don't You Worry Child - Radio Edit,27,0.614,0.832,11,-3.419,0,0.0522,0.11,0.0,0.185,0.429,129.038,213169
pop,Dance Pop,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",74,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547
pop,Dance Pop,Ellie Goulding,Anything Could Happen,57,0.702,0.781,0,-4.081,1,0.03,0.433,0.0,0.135,0.382,102.997,286322
pop,Dance Pop,Lady Gaga,Poker Face,69,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200
pop,Dance Pop,Calvin Harris,How Deep Is Your Love,77,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640
pop,Dance Room,Robin Schulz,In Your Eyes (feat. Alida),74,0.57,0.672,8,-5.89,0,0.0723,0.177,0.0,0.0768,0.448,120.019,208222
pop,Dance Room,Sigala,Wish You Well (with Sigala),5,0.67,0.89,5,-3.785,0,0.0576,0.122,0.0,0.333,0.568,124.967,206440
pop,Dance Room,Kaskade,With You - LöKii Remix,57,0.708,0.727,9,-7.647,1,0.0389,0.0201,0.676,0.37,0.512,120.012,231480
pop,Dance Room,Hot Shade,Dive,68,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.978,164490
