genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Dance Pop,Zara Larsson,Ruin My Life,79,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932
pop,Dance Pop,NOTD,I Wanna Know (feat. Bea Miller),74,0.661,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,197939
pop,Dance Pop,3LAU,Better With You,63,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941
pop,Dance Pop,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",79,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316
pop,Dance Pop,Jonas Blue,Polaroid,16,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,193377
pop,Dance Pop,Shawn Mendes,Lost In Japan - Remix,75,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,201253
pop,Dance Pop,ILLENIUM,In Your Arms (with X Ambassadors),75,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,220730
pop,Dance Pop,Loud Luxury,I'm Not Alright,55,0.876,0.856,4,-3.884,1,0.0486,0.0812,1.29e-06,0.457,0.685,121.991,185062
pop,Dance Pop,Avicii,SOS,30,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202
pop,Dance Pop,Jax Jones,Harder,62,0.906,0.832,5,-3.004,0,0.0718,0.0909,0.0,0.152,0.751,104.03,159753
pop,Dance Pop,Zedd,The Middle,84,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732
pop,Dance Pop,NOTD,Wanted,70,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972,160998
pop,Dance Pop,Steve Aoki,Crash Into Me,37,0.672,0.815,1,-6.476,0,0.0981,0.00246,0.0,0.577,0.341,115.033,226093
pop,Dance Pop,Gryffin,Need Your Love (with Noah Kahan),70,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,205787
pop,Dance Pop,ILLENIUM,Good Things Fall Apart (with Jon Bellion),74,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,216668
pop,Dance Pop,Mabel,Don't Call Me Up,85,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480
pop,Dance Pop,A R I Z O N A,Nostalgic,36,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,182668
pop,Dance Pop,Steve Aoki,Let It Be Me,52,0.661,0.758,7,-5.299,1,0.0864,0.0797,0.0,0.106,0.387,114.098,224061
pop,Dance Pop,Starley,Lovers + Strangers,58,0.653,0.69,1,-5.003,1,0.0756,0.109,0.0,0.136,0.652,110.214,178501
pop,Dance Pop,Alesso,Sad Song (feat. TINI),72,0.734,0.693,0,-6.474,1,0.0361,0.0878,0.0,0.341,0.55,110.021,154024
pop,Dance Pop,ayokay,Sleepless Nights,64,0.663,0.696,11,-5.994,1,0.0349,0.0563,6.25e-06,0.226,0.449,139.98,197880
pop,Dance Pop,ARTY,Save Me Tonight,63,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.137,0.408,125.85,170079
pop,Dance Pop,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,77,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613
pop,Dance Pop,Martin Garrix,No Sleep (feat. Bonn),76,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,207095
pop,Dance Pop,Gryffin,Feel Good (feat. Daya),74,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,248156
pop,Dance Pop,Cashae,Endless Summer,56,0.625,0.719,4,-5.541,1,0.0612,0.048,0.0,0.0668,0.326,101.091,202072
pop,Dance Pop,Galantis,Faith (with Dolly Parton) [feat. Mr. Probz],77,0.547,0.795,8,-3.721,1,0.0489,0.145,0.0,0.11,0.723,118.118,186805
pop,Dance Pop,Kygo,Think About You,71,0.673,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,0.19,123.969,208567
pop,Dance Pop,Carly Rae Jepsen,Party For One,64,0.699,0.633,6,-6.547,1,0.0362,0.0453,0.0,0.101,0.458,123.449,184533
pop,Dance Pop,Tiësto,Ritual,82,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,198996
pop,Dance Pop,Silk City,Electricity (with Dua Lipa),81,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173
pop,Dance Pop,Shallou,Lie,41,0.655,0.427,2,-11.684,0,0.0799,0.295,0.00108,0.0788,0.224,107.992,215446
pop,Dance Pop,benny blanco,I Found You (with Calvin Harris),62,0.79,0.865,6,-4.159,1,0.0438,0.0264,0.0892,0.24,0.362,122.99,189165
pop,Dance Pop,Carly Rae Jepsen,Now That I Found You,5,0.611,0.737,0,-5.154,0,0.0476,0.0145,0.0,0.107,0.574,124.169,200318
pop,Dance Pop,R3HAB,All Comes Back To You,72,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,160312
pop,Dance Pop,DVBBS,Need U,24,0.714,0.705,10,-6.479,1,0.0995,0.292,0.000386,0.126,0.471,114.994,219521
pop,Dance Pop,Lost Kings,First Love,58,0.619,0.938,5,-5.245,1,0.35,0.0257,1.39e-05,0.128,0.601,94.38,207428
pop,Dance Pop,Armin van Buuren,Something Real,65,0.575,0.808,1,-4.578,1,0.0439,0.0446,0.0,0.0693,0.232,127.922,179531
pop,Dance Pop,Alesso,TIME,64,0.768,0.808,5,-1.818,1,0.112,0.00627,5.33e-06,0.343,0.664,119.971,166000
pop,Dance Pop,Elderbrook,Something About You (with Rudimental),53,0.767,0.605,6,-5.737,0,0.188,0.559,0.000363,0.193,0.657,107.042,203200
pop,Dance Pop,Martin Garrix,Home (feat. Bonn),72,0.466,0.612,8,-4.855,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,239067
pop,Dance Pop,FANNYPACK,Simple (STVW Remix),39,0.434,0.917,9,-3.613,0,0.0633,0.301,1.8e-05,0.289,0.622,121.967,147554
pop,Dance Pop,Joel Corry,Sorry,75,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640
pop,Dance Pop,Herve Pagez,Spicy (with Diplo & Charli XCX),60,0.837,0.818,8,-4.474,0,0.0533,0.0527,0.00642,0.11,0.484,109.993,157159
pop,Dance Pop,Lindsey Stirling,The Upside (feat. Elle King),18,0.514,0.856,2,-4.285,1,0.0717,0.00123,6.34e-06,0.544,0.351,117.014,228502
pop,Dance Pop,Zedd,Stay,79,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
pop,Dance Pop,Armin van Buuren,Million Voices,60,0.466,0.869,3,-4.275,1,0.0529,0.0142,0.00241,0.115,0.185,126.113,187150
pop,Dance Pop,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",83,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
pop,Dance Pop,The Chainsmokers,Closer (feat. Halsey),85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,Dance Pop,ODESZA,Say My Name (feat. Zyra) - RAC Mix,47,0.647,0.624,9,-8.446,1,0.0451,0.025,0.056,0.0616,0.477,115.002,243091
pop,Dance Pop,Zedd,Clarity,74,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427
pop,Dance Pop,Clean Bandit,Solo (feat. Demi Lovato),80,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653
pop,Dance Pop,Martin Garrix,Scared to Be Lonely,81,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883
pop,Dance Pop,Justin Bieber,Friends (with BloodPop®),76,0.743,0.733,8,-5.337,1,0.0375,0.00402,0.0,0.304,0.622,104.977,189467
pop,Dance Pop,The Black Eyed Peas,RITMO (Bad Boys For Life),96,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714
pop,Dance Pop,Calvin Harris,Promises (with Sam Smith),84,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309
pop,Dance Pop,Riton,Turn Me On (feat. Vula),86,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474
pop,Dance Pop,San Holo,Light,68,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853
pop,Dance Pop,David Guetta,2U,66,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907
pop,Dance Pop,The Chainsmokers,Something Just Like This,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
pop,Dance Pop,Calvin Harris,One Kiss (with Dua Lipa),85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
pop,Dance Pop,Alesso,Heroes (we could be),73,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013
pop,Dance Pop,Kygo,It Ain’t Me (with Selena Gomez),69,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781
pop,Dance Pop,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627
pop,Dance Pop,DJ Snake,Let Me Love You,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
pop,Dance Pop,The Chainsmokers,Roses,73,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
pop,Dance Pop,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,61,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347
pop,Dance Pop,Disclosure,Latch,19,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632
pop,Dance Pop,David Guetta,Flames,57,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000
pop,Dance Pop,Justin Bieber,Sorry,81,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
pop,Dance Pop,Calvin Harris,This Is What You Came For,79,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
pop,Dance Pop,Avicii,Wake Me Up,84,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
pop,Dance Pop,Dynoro,In My Mind,84,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560
pop,Dance Pop,David Guetta,Titanium (feat. Sia),66,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
pop,Dance Pop,Skrillex,Where Are Ü Now,8,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
pop,Dance Pop,Katy Perry,Firework,64,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893
pop,Dance Pop,J Balvin,Mi Gente (feat. Beyoncé),61,0.759,0.716,11,-6.36,0,0.0818,0.0223,0.0,0.231,0.469,105.009,209733
pop,Dance Pop,Swedish House Mafia,Don't You Worry Child - Radio Edit,27,0.614,0.832,11,-3.419,0,0.0522,0.11,0.0,0.185,0.429,129.038,213169
pop,Dance Pop,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",74,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547
pop,Dance Pop,Ellie Goulding,Anything Could Happen,57,0.702,0.781,0,-4.081,1,0.03,0.433,0.0,0.135,0.382,102.997,286322
pop,Dance Pop,Lady Gaga,Poker Face,69,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200
pop,Dance Pop,Calvin Harris,How Deep Is Your Love,77,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640
pop,Dance Pop,ELYAZ,Break the Distance,30,0.602,0.697,9,-6.766,1,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039
pop,Dance Pop,Becky Hill,I Could Get Used To This,64,0.621,0.653,7,-4.573,1,0.0523,0.0152,0.0,0.427,0.345,117.129,193856
pop,Dance Pop,Armin van Buuren,Therapy,52,0.659,0.866,2,-5.117,0,0.0545,0.018,0.0,0.13,0.705,114.862,186187
pop,Dance Pop,David Guetta,Sunshine,54,0.59,0.8,1,-5.044,0,0.0437,0.00064,0.902,0.0512,0.219,127.994,360960
pop,Dance Pop,Calvin Harris,Giant - Robin Schulz Remix,16,0.544,0.88,1,-4.917,0,0.245,0.0634,0.0159,0.453,0.491,126.06,193297
pop,Dance Pop,The Chainsmokers,Somebody,13,0.532,0.616,10,-7.074,0,0.0328,0.186,0.0,0.0928,0.292,101.883,223147
pop,Dance Pop,Lost Frequencies,Like I Love You,58,0.863,0.588,1,-7.141,1,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174
pop,Dance Pop,Alle Farben,Walk Away,61,0.735,0.787,6,-6.166,0,0.061,0.0419,0.0,0.136,0.469,124.004,196640
pop,Dance Pop,Armin van Buuren,I Need You,24,0.6,0.863,8,-5.754,0,0.031,0.00168,0.00406,0.0939,0.223,106.997,206750
pop,Dance Pop,Avicii,Without You (feat. Sandro Cavazza),27,0.652,0.855,2,-4.832,1,0.0441,0.00179,0.0,0.0404,0.279,134.009,181673
pop,Dance Pop,The Chainsmokers,Something Just Like This - Alesso Remix,56,0.672,0.73,2,-5.99,1,0.0472,0.24,0.000417,0.122,0.568,120.008,252933
pop,Dance Pop,Swedish House Mafia,Don't You Worry Child - Radio Edit,77,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862
pop,Dance Pop,Keanu Silva,Fine Day,2,0.739,0.865,1,-4.67,0,0.046,0.0262,0.00237,0.126,0.46,124.977,194967
pop,Dance Pop,Tiësto,BOOM,70,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512
pop,Dance Pop,ELYAZ,Whispers,9,0.716,0.713,5,-7.151,0,0.0392,0.0031,0.351,0.0819,0.193,128.018,174015
pop,Dance Pop,Tiësto,Secrets - Radio Edit,65,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967
pop,Dance Pop,Martin Garrix,Forever,62,0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437
pop,Dance Pop,KSHMR,Carry Me Home (feat. Jake Reese),64,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,191250
pop,Dance Pop,Coldplay,A Sky Full of Stars,78,0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467
pop,Dance Pop,The Chainsmokers,Don't Let Me Down - Illenium Remix,64,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933
pop,Dance Pop,Dimitri Vegas & Like Mike,Selfish,69,0.407,0.789,7,-4.229,0,0.282,0.17,0.0,0.126,0.687,92.933,167857
pop,Dance Pop,Avicii,The Days,67,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480
pop,Dance Pop,Calvin Harris,My Way,77,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160
pop,Dance Pop,Axwell /\ Ingrosso,I Love You,7,0.654,0.859,0,-4.321,1,0.166,0.336,0.0,0.0947,0.704,114.87,191000
pop,Dance Pop,Zedd,Happy Now,80,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
pop,Dance Pop,Kygo,Born To Be Yours,75,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,193321
pop,Dance Pop,OneRepublic,Counting Stars,80,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267
pop,Dance Pop,Lost Frequencies,Recognise,36,0.717,0.741,10,-6.645,0,0.053,0.155,0.0,0.133,0.188,105.997,186062
pop,Dance Pop,Lost Frequencies,Like I Love You,48,0.862,0.583,1,-7.181,1,0.0829,0.133,3.05e-05,0.477,0.777,117.927,190673
pop,Dance Pop,Armin van Buuren,Don't Give Up On Me,49,0.717,0.702,0,-5.78,0,0.142,0.0467,0.0,0.268,0.63,117.957,185212
pop,Dance Pop,Tim Berg,Bromance - Avicii Remix,7,0.624,0.903,1,-4.54,0,0.0362,0.0325,0.753,0.0908,0.312,126.047,150160
pop,Dance Pop,Armin van Buuren,This Is What It Feels Like,65,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360
pop,Dance Pop,OneRepublic,If I Lose Myself - Alesso vs OneRepublic,44,0.518,0.783,2,-4.88,1,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067
pop,Dance Pop,Martin Garrix,Lions in the Wild,2,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890
pop,Dance Pop,Calvin Harris,Blame,75,0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960
pop,Dance Pop,David Guetta,Lovers on the Sun (feat. Sam Martin),47,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520
pop,Dance Pop,Avicii,Broken Arrows,10,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760
pop,Dance Pop,Tiësto,Red Lights,69,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200
pop,Dance Pop,Martin Garrix,Now That I've Found You,57,0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632
pop,Dance Pop,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,66,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316
pop,Dance Pop,Axwell /\ Ingrosso,Something New,4,0.568,0.86,11,-3.846,1,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160
