genre,playlist_name,track_artist,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Indie Poptimism,bülow,You & Jennifer,71,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058,159453
pop,Indie Poptimism,Coleman Hell,Love Is Blind,43,0.66,0.779,3,-4.625,1,0.0309,0.00746,0.0,0.193,0.559,128.007,173108
pop,Indie Poptimism,Jaymes Young,Infinity,69,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720
pop,Indie Poptimism,Matt and Kim,Daylight,65,0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333
pop,Indie Poptimism,Kid Runner,Different Kind of Love,30,0.591,0.868,0,-5.555,1,0.0362,0.00128,0.000586,0.116,0.553,110.018,207427
pop,Indie Poptimism,Judah & the Lion,Take It All Back 2.0,65,0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356
pop,Indie Poptimism,The Aces,Volcanic Love,36,0.439,0.819,6,-4.253,1,0.0751,0.0134,0.0,0.2,0.567,179.885,205977
pop,Indie Poptimism,The Royal Concept,On Our Way,35,0.6,0.828,1,-5.485,1,0.121,0.00448,0.0,0.168,0.356,130.913,194187
pop,Indie Poptimism,Paperwhite,Count On You,30,0.688,0.707,8,-6.852,1,0.04,0.109,7.8e-05,0.0909,0.578,129.984,224073
pop,Indie Poptimism,Emily Vaughn,Dead 2 Me,36,0.457,0.612,4,-6.765,0,0.156,0.233,0.0,0.117,0.495,160.097,165000
pop,Indie Poptimism,MAGIC GIANT,Set On Fire,51,0.229,0.871,6,-4.558,1,0.103,0.0133,2.18e-06,0.266,0.395,86.965,215653
pop,Indie Poptimism,FRENSHIP,1000 Nights,57,0.594,0.709,6,-9.541,0,0.0377,0.0315,0.0562,0.0738,0.587,90.001,240293
pop,Indie Poptimism,Magic City Hippies,Limestone,58,0.706,0.457,4,-9.359,1,0.0383,0.282,0.00849,0.0614,0.723,78.014,209165
pop,Indie Poptimism,Vinyl Theatre,"Me, Myself, and I",46,0.619,0.711,4,-5.211,0,0.0328,0.0149,2.2e-05,0.0968,0.309,90.987,206267
pop,Indie Poptimism,Coast Modern,Hollow Life,57,0.634,0.743,8,-4.039,1,0.0392,0.00298,1.96e-06,0.0442,0.243,118.937,237880
pop,Indie Poptimism,Hidinin,Free but Hollow,35,0.507,0.799,6,-4.53,1,0.0377,0.00604,2.52e-05,0.15,0.616,146.038,220542
pop,Indie Poptimism,Wild Party,Chasin' Honey,54,0.526,0.637,7,-5.052,1,0.0656,0.02,1.25e-06,0.0978,0.765,176.1,189960
pop,Indie Poptimism,Andrew McMahon in the Wilderness,Fire Escape,53,0.583,0.862,4,-4.387,1,0.0575,0.0468,0.0,0.256,0.422,105.999,204840
pop,Indie Poptimism,Charlotte Lawrence,Sleep Talking,66,0.661,0.762,5,-4.307,1,0.0402,0.452,0.0,0.162,0.583,101.99,224224
pop,Indie Poptimism,The Mowgli's,I'm Good,58,0.612,0.921,0,-5.338,1,0.0705,0.0115,0.0,0.166,0.674,96.045,166893
pop,Indie Poptimism,Grouplove,Tongue Tied,78,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
pop,Indie Poptimism,Broods,Bridges,56,0.389,0.634,4,-6.362,0,0.137,0.017,0.0,0.101,0.27,169.539,191808
pop,Indie Poptimism,Charlee Remitz,King's Cup,19,0.671,0.794,2,-6.328,0,0.0568,0.101,0.0,0.29,0.533,144.981,191922
pop,Indie Poptimism,Nightly,Phantom,50,0.58,0.795,4,-5.123,0,0.036,0.00287,0.000202,0.134,0.27,126.013,201735
pop,Indie Poptimism,WALK THE MOON,One Foot,65,0.582,0.821,0,-4.861,1,0.0365,0.00754,2.1e-06,0.818,0.468,100.025,261373
pop,Indie Poptimism,Grace Mitchell,NoLo,46,0.537,0.66,8,-7.415,0,0.0341,0.00866,1.41e-05,0.279,0.235,89.935,265973
pop,Indie Poptimism,Joywave,Tongues,56,0.827,0.682,6,-7.111,0,0.0435,0.00048,0.0187,0.101,0.933,117.967,234773
pop,Indie Poptimism,Fitz and The Tantrums,Out of My League,67,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386
pop,Indie Poptimism,New Politics,Harlem,57,0.603,0.952,6,-3.699,1,0.0947,0.00189,0.000445,0.317,0.588,133.97,163627
pop,Indie Poptimism,Sir Sly,High,61,0.743,0.733,2,-5.576,1,0.0352,0.00705,0.00753,0.0565,0.726,122.975,231897
pop,Indie Poptimism,XYLØ,Pretty Sad,54,0.585,0.619,8,-6.643,1,0.0286,0.0824,2.57e-06,0.0996,0.337,100.045,199222
pop,Indie Poptimism,Atlas Genius,Stockholm,52,0.568,0.746,7,-5.437,1,0.0462,0.0054,0.0,0.162,0.409,125.04,191640
pop,Indie Poptimism,Saint Motel,Sweet Talk,63,0.67,0.843,1,-4.311,1,0.0454,0.0392,0.0,0.225,0.713,117.01,192040
pop,Indie Poptimism,Nightly,Miss You Like Hell,48,0.418,0.922,7,-4.595,1,0.122,0.000567,0.0,0.122,0.238,94.927,189181
pop,Indie Poptimism,Maty Noyes,New Friends,61,0.675,0.72,1,-4.768,0,0.21,0.033,1.3e-05,0.0311,0.593,168.039,190547
pop,Indie Poptimism,Emily Vaughn,Say the Word,33,0.604,0.724,5,-4.532,1,0.146,0.0693,0.0,0.07,0.419,180.097,202667
pop,Indie Poptimism,Secret Weapons,Something New,35,0.548,0.907,11,-5.236,1,0.057,0.0105,0.0,0.274,0.581,96.01,217200
pop,Indie Poptimism,MOONZz,Navigator,45,0.553,0.842,3,-4.832,1,0.0916,0.252,7.17e-05,0.121,0.415,171.983,210784
pop,Indie Poptimism,Smallpools,Dreaming,57,0.612,0.89,10,-2.827,0,0.047,0.000478,0.0,0.0672,0.886,118.989,216253
pop,Indie Poptimism,Castlecomer,Fire Alarm,52,0.513,0.924,9,-4.574,1,0.0503,0.000151,0.0203,0.303,0.52,145.01,237453
pop,Indie Poptimism,CRUISR,Kidnap Me,47,0.312,0.789,0,-6.29,1,0.0615,0.0251,1.05e-05,0.186,0.82,176.745,202200
pop,Indie Poptimism,Great Good Fine Ok,Take It or Leave It,46,0.69,0.753,6,-3.83,1,0.0555,0.162,0.0,0.0718,0.931,148.024,183468
pop,Indie Poptimism,Air Traffic Controller,"Hurry, Hurry",39,0.612,0.913,9,-4.668,1,0.0492,0.0015,0.0,0.117,0.803,120.001,203267
pop,Indie Poptimism,Hunter Hunted,Ready For You,34,0.567,0.83,0,-5.655,1,0.0281,9.6e-05,0.248,0.394,0.158,93.996,205587
pop,Indie Poptimism,Valley,A Phone Call In Amsterdam,53,0.523,0.655,1,-7.972,1,0.0349,0.00491,0.0,0.322,0.371,100.0,233333
pop,Indie Poptimism,Parade of Lights,Feeling Electric,47,0.452,0.824,0,-4.68,1,0.0526,0.000469,0.000644,0.138,0.676,97.083,221618
pop,Indie Poptimism,Kid Runner,Don't Change Me,27,0.67,0.888,0,-5.368,1,0.0299,0.00901,0.0,0.419,0.652,101.855,191573
pop,Indie Poptimism,Moon Taxi,Two High,61,0.68,0.735,11,-5.553,0,0.0482,0.0505,0.00132,0.109,0.523,106.994,213120
pop,Indie Poptimism,NVDES,Brazooka,40,0.543,0.908,1,-8.543,0,0.102,0.00015,0.85,0.0921,0.387,147.901,129730
pop,Indie Poptimism,Victors,Feel,38,0.548,0.899,3,-4.773,1,0.0458,0.00037,0.000599,0.0854,0.552,118.986,225464
pop,Indie Poptimism,Saint Motel,Cold Cold Man,65,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,230773
pop,Indie Poptimism,Vacation Manor,Careless,51,0.554,0.776,2,-4.756,1,0.0411,0.00438,2.58e-06,0.764,0.522,116.076,195240
pop,Indie Poptimism,The Electric Sons,Golden Age,29,0.586,0.814,7,-6.244,1,0.114,0.178,2.7e-05,0.133,0.646,104.925,228571
pop,Indie Poptimism,Loote,Back Together,54,0.769,0.569,7,-5.615,1,0.191,0.255,0.0,0.0964,0.485,110.032,183280
pop,Indie Poptimism,Coast Modern,Guru,63,0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,204067
pop,Indie Poptimism,The Federal Empire,Bad Habits,48,0.309,0.869,2,-3.298,1,0.0771,0.0136,0.0,0.0454,0.454,111.614,257076
pop,Indie Poptimism,Cash Cash,Finest Hour (feat. Abir),65,0.656,0.729,5,-4.223,0,0.0765,0.0789,0.0,0.133,0.438,95.974,215781
pop,Indie Poptimism,VHS Collection,Waiting on the Summer,51,0.553,0.811,4,-5.832,1,0.111,0.0449,0.0,0.101,0.629,104.988,254572
pop,Indie Poptimism,Smallpools,Passenger Side,56,0.585,0.801,11,-5.406,0,0.0995,0.00601,8.2e-05,0.0865,0.283,101.987,221747
pop,Indie Poptimism,EZI,DaNcing in a RoOm,50,0.717,0.614,9,-5.043,0,0.053,0.0906,9.51e-06,0.115,0.382,112.01,208606
pop,Indie Poptimism,Mako,Murder,50,0.64,0.646,5,-6.161,0,0.13,0.276,0.0,0.126,0.37,97.864,189185
pop,Indie Poptimism,Lost My Name,Get Wild,4,0.693,0.734,5,-6.9,0,0.0565,0.00219,1.29e-05,0.163,0.828,131.967,213222
pop,Indie Poptimism,joan,ease your mind,52,0.692,0.648,6,-5.0,1,0.0374,0.141,0.0,0.061,0.944,107.229,172307
pop,Indie Poptimism,Passion Pit,Take a Walk,68,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493
pop,Indie Poptimism,Foster The People,Sit Next to Me,74,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147
pop,Indie Poptimism,HUNNY,Vowels (and the Importance of Being Me),63,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,184436
pop,Indie Poptimism,DREAMERS,Sweet Disaster,61,0.515,0.821,0,-2.333,1,0.0309,0.00794,0.0,0.0787,0.425,86.994,205173
pop,Indie Poptimism,Lauv,Reforget,62,0.44,0.469,5,-8.338,0,0.112,0.449,0.0,0.169,0.225,169.755,231676
pop,Indie Poptimism,Cage The Elephant,Trouble,72,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000453,0.0992,0.298,77.861,225973
pop,Indie Poptimism,Oh Wonder,Drive,66,0.657,0.456,9,-8.351,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735,196466
pop,Indie Poptimism,BØRNS,Electric Love,75,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107
pop,Indie Poptimism,Cold War Kids,First,67,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360
pop,Indie Poptimism,Foster The People,Pumped Up Kicks,83,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600
pop,Indie Poptimism,MGMT,Kids,76,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840
pop,Indie Poptimism,Arctic Monkeys,Fluorescent Adolescent,66,0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493
pop,Indie Poptimism,M83,Midnight City,71,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440
pop,Indie Poptimism,Young the Giant,Silvertongue,66,0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,197427
pop,Indie Poptimism,Mt. Joy,Sheep,64,0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,215180
pop,Indie Poptimism,Lewis Del Mar,Painting (Masterpiece),57,0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,243413
pop,Indie Poptimism,Eden Project,Times Like These,52,0.262,0.458,4,-7.228,1,0.0368,0.887,3.38e-05,0.356,0.118,145.353,286537
pop,Indie Poptimism,The Band CAMINO,My Thoughts on You,55,0.541,0.695,2,-7.75,1,0.0456,0.0148,0.000114,0.137,0.318,115.122,211109
pop,Indie Poptimism,Seafret,Oceans,64,0.372,0.462,9,-9.1,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440
pop,Indie Poptimism,Jaymes Young,Habits of My Heart - EP Version,66,0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,210639
pop,Indie Poptimism,Brandyn Burnette,Down,41,0.632,0.494,7,-7.283,0,0.207,0.515,0.0,0.12,0.359,75.216,172852
pop,Indie Poptimism,Sundara Karma,She Said,47,0.418,0.945,7,-3.757,1,0.0683,0.0003,0.0,0.106,0.693,165.041,224640
pop,Indie Poptimism,Night Riots,Fangs,38,0.522,0.853,7,-3.727,1,0.0393,0.0062,3.21e-05,0.11,0.464,144.917,215462
pop,Indie Poptimism,Cold War Kids,Love Is Mystical,61,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,214360
pop,Indie Poptimism,Young the Giant,My Body,64,0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,244400
pop,Indie Poptimism,Grouplove,Good Morning,53,0.562,0.832,2,-5.26,1,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,219560
pop,Indie Poptimism,Grouplove,Welcome To Your Life,55,0.511,0.617,10,-5.883,1,0.0313,0.00223,0.0,0.201,0.404,90.951,227800
pop,Indie Poptimism,MGMT,Electric Feel,77,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
pop,Indie Poptimism,Franz Ferdinand,Take Me Out,73,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027
pop,Indie Poptimism,DREAMERS,Painkiller,56,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627
pop,Indie Poptimism,Weezer,Feels Like Summer,57,0.53,0.867,11,-4.989,1,0.0504,0.02,0.000248,0.737,0.74,175.981,195893
pop,Indie Poptimism,Weezer,Island In The Sun,75,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307
pop,Indie Poptimism,Cage The Elephant,Cold Cold Cold,68,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,214387
pop,Indie Poptimism,The Neighbourhood,Sweater Weather,81,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400
pop,Indie Poptimism,WALK THE MOON,Kamikaze,59,0.575,0.694,1,-5.675,1,0.0709,0.0158,0.0,0.108,0.442,77.539,196533
pop,Indie Poptimism,The Revivalists,Wish I Knew You,69,0.649,0.718,0,-6.593,0,0.0261,0.143,0.0713,0.124,0.718,101.034,274093
pop,Indie Poptimism,Wallows,Pleaser,68,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896
pop,Indie Poptimism,Young the Giant,Something To Believe In,60,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,228467
pop,Indie Poptimism,The Wrecks,Favorite Liar,57,0.64,0.722,9,-3.489,1,0.0351,0.0196,1.27e-05,0.128,0.317,119.916,242307
pop,Indie Poptimism,Poolside,Can't Stop Your Lovin',63,0.705,0.782,1,-6.284,0,0.0377,0.672,0.00496,0.138,0.963,90.997,237533
pop,Indie Poptimism,Mike Mains & The Branches,Everything's Gonna Be Alright,35,0.683,0.813,5,-4.729,1,0.0357,0.0427,7.12e-06,0.0945,0.723,109.997,160987
pop,Indie Poptimism,Mike Mains & The Branches,Endless Summer,32,0.688,0.502,7,-9.477,1,0.0299,0.479,0.000622,0.123,0.618,127.96,217845
pop,Indie Poptimism,Mike Mains & The Branches,Live Forever,33,0.61,0.732,2,-9.529,1,0.0496,0.176,0.000131,0.124,0.807,153.97,205579
pop,Indie Poptimism,Adam Jensen,Marijuana Breath,55,0.782,0.468,5,-4.881,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,219163
pop,Indie Poptimism,alt-J,Breezeblocks,73,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,227080
pop,Indie Poptimism,Grace VanderWaal,I Don't Know My Name,63,0.548,0.221,0,-8.383,1,0.0401,0.775,0.0,0.109,0.457,140.649,148840
pop,Indie Poptimism,Pretty Lights,One Day They'll Know (ODESZA Remix),56,0.465,0.714,11,-6.611,0,0.0317,0.00591,0.624,0.16,0.294,140.026,260571
pop,Indie Poptimism,Pretty Lights,Lost And Found - ODESZA Remix,36,0.333,0.679,9,-6.09,1,0.415,0.00154,0.157,0.172,0.0531,89.968,276867
pop,Indie Poptimism,Galantis,No Money,72,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127
pop,Indie Poptimism,Galantis,Runaway (U & I),74,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074
pop,Indie Poptimism,Vicetone,No Way Out - Radio Edit,1,0.576,0.864,0,-4.287,0,0.0527,0.0832,0.0,0.241,0.425,126.021,206814
pop,Indie Poptimism,Zara Larsson,Never Forget You,14,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428
pop,Indie Poptimism,ZHU,Working For It - Nomero Remix,44,0.708,0.581,6,-9.521,1,0.0557,0.323,0.0206,0.0961,0.329,99.987,202467
pop,Indie Poptimism,Lindsey Stirling,Crystallize,55,0.44,0.623,0,-8.228,1,0.0316,0.000856,0.0586,0.103,0.0563,140.006,258800
pop,Indie Poptimism,Lindsey Stirling,Elements,51,0.423,0.746,0,-6.912,1,0.0582,0.0385,1.33e-05,0.21,0.214,139.804,247422
pop,Indie Poptimism,Hippie Sabotage,Your Soul,3,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807
pop,Indie Poptimism,Just A Gent,Limelight (feat. R O Z E S),47,0.694,0.739,8,-2.078,1,0.0742,0.517,0.00102,0.128,0.563,119.965,211130
pop,Indie Poptimism,ROZES,R U Mine (SteLouse Remix),39,0.468,0.931,7,-3.554,0,0.19,0.195,0.00145,0.125,0.153,145.103,231759
pop,Indie Poptimism,Lost Kings,Phone Down (feat. Emily Warren) - Evan Berg Remix,42,0.531,0.907,0,-2.977,1,0.0478,0.0128,0.0,0.355,0.316,154.861,237575
pop,Indie Poptimism,Autograf,Metaphysical,40,0.797,0.722,7,-6.846,0,0.0401,0.212,0.06,0.105,0.233,120.036,339000
pop,Indie Poptimism,Lostboycrow,Stay a Little Longer,18,0.71,0.695,0,-7.008,1,0.0405,0.148,1.35e-06,0.132,0.455,120.007,205470
pop,Indie Poptimism,Jane XØ,Love Me,39,0.384,0.765,1,-1.826,1,0.0522,0.602,0.000266,0.197,0.429,83.454,211088
pop,Indie Poptimism,What So Not,High You Are,62,0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,213340
pop,Indie Poptimism,What So Not,Gemini (feat. George Maple),57,0.481,0.687,7,-6.748,0,0.0699,0.238,0.11,0.107,0.188,145.971,270257
pop,Indie Poptimism,Zeds Dead,Frontlines,58,0.407,0.925,11,-4.155,0,0.0747,0.0113,0.0025,0.192,0.119,151.993,214733
pop,Indie Poptimism,NGHTMRE,GUD VIBRATIONS,63,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211
pop,Indie Poptimism,Alison Wonderland,Take It To Reality,44,0.591,0.828,5,-4.155,0,0.04,0.00927,0.0,0.328,0.3,154.965,232302
pop,Indie Poptimism,Louis Futon,Wasted On You,47,0.662,0.848,4,-4.304,0,0.261,0.185,0.00572,0.132,0.575,88.999,224120
pop,Indie Poptimism,San Holo,Light,68,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853
pop,Indie Poptimism,San Holo,We Rise,63,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483
pop,Indie Poptimism,Macklemore & Ryan Lewis,A Wake (feat. Evan Roman),39,0.687,0.736,10,-7.481,1,0.106,0.165,0.00502,0.0711,0.449,101.151,226049
pop,Indie Poptimism,Swedish House Mafia,Save The World,67,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338
pop,Indie Poptimism,RAC,Hollywood,49,0.945,0.546,8,-6.109,1,0.0519,0.119,0.000519,0.121,0.962,120.004,197467
pop,Indie Poptimism,Strange Talk,Climbing Walls,0,0.59,0.942,7,-3.595,1,0.0539,0.00227,0.215,0.279,0.834,139.991,224347
pop,Indie Poptimism,Panama Wedding,Infinite High,0,0.606,0.877,11,-6.725,1,0.0554,0.085,6.07e-06,0.26,0.876,167.848,190280
pop,Indie Poptimism,Magic Man,Paris,53,0.472,0.881,2,-5.252,1,0.0524,0.0876,0.0,0.0698,0.502,178.858,232747
pop,Indie Poptimism,Pacific Air,Roses,25,0.693,0.675,2,-5.855,1,0.0281,0.00933,0.000968,0.33,0.613,110.031,237800
pop,Indie Poptimism,Pacific Air,Play Nice,19,0.608,0.725,8,-7.291,1,0.0279,0.0233,0.0474,0.0812,0.411,109.011,245053
pop,Indie Poptimism,Pacific Air,Lose My Mind,26,0.706,0.735,0,-5.382,1,0.0306,0.00336,0.132,0.0632,0.628,116.998,186080
pop,Indie Poptimism,Flux Pavilion,Emotional,55,0.493,0.865,11,-4.672,0,0.0609,0.00272,0.276,0.107,0.43,150.003,235276
pop,Indie Poptimism,Manila Killa,Youth (Qrion Remix) [feat. Satica],9,0.617,0.723,7,-2.394,0,0.0342,0.149,1.29e-06,0.133,0.236,95.0,266790
pop,Indie Poptimism,Danrell,Visions,37,0.655,0.795,7,-3.225,0,0.149,0.233,0.0018,0.149,0.266,180.056,235333
pop,Indie Poptimism,Zeds Dead,Stardust,44,0.659,0.729,3,-5.839,0,0.0498,0.146,0.000851,0.0898,0.254,121.989,258827
pop,Indie Poptimism,Flo Rida,Wild Ones (feat. Sia),76,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947
pop,Indie Poptimism,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),74,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747
pop,Indie Poptimism,Mako,Real Life - Ossian Remix,16,0.67,0.825,5,-5.419,1,0.0306,0.0524,0.00364,0.105,0.611,99.99,236379
pop,Indie Poptimism,Zedd,Clarity,74,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427
pop,Indie Poptimism,Zedd,Spectrum,62,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,243413
pop,Indie Poptimism,OneRepublic,Good Life,70,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307
pop,Indie Poptimism,Calvin Harris,Together,49,0.731,0.869,11,-2.634,0,0.0409,0.145,0.000185,0.116,0.789,127.971,218440
pop,Indie Poptimism,B.o.B,Chandelier (feat. Lauriana Mae),40,0.701,0.75,1,-4.622,0,0.0456,0.011,0.000199,0.125,0.568,113.473,240080
pop,Indie Poptimism,Bohdi,Head in the Clouds,27,0.77,0.621,0,-9.559,1,0.0495,0.618,4.77e-06,0.0952,0.899,95.051,163973
pop,Indie Poptimism,Sigala,Only One - Brookes Brothers Remix,50,0.55,0.763,7,-6.338,1,0.0437,0.000486,0.0438,0.56,0.373,173.889,237187
pop,Indie Poptimism,Miami Horror,Real Slow,26,0.618,0.841,11,-5.108,0,0.0271,0.107,0.0165,0.242,0.356,106.997,286733
pop,Indie Poptimism,Calvin Harris,Slide (feat. Frank Ocean & Migos),74,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813
pop,Indie Poptimism,Lostboycrow,The Lost Boy (feat. Skizzy Mars),23,0.721,0.567,0,-6.733,1,0.0412,0.378,0.0,0.349,0.23,143.995,242609
pop,Indie Poptimism,Win and Woo,Recognize (feat. Ashe),37,0.628,0.681,9,-4.875,0,0.0545,0.00305,6.52e-06,0.675,0.35,104.997,197900
pop,Indie Poptimism,Chelsea Cutler,Wake Up - Sondr Remix,23,0.697,0.794,2,-5.005,1,0.0761,0.0724,0.0,0.0353,0.379,96.989,186881
pop,Indie Poptimism,The Fray,You Found Me,74,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853
pop,Indie Poptimism,Whethan,Good Nights (feat. Mascolo),53,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,165618
pop,Indie Poptimism,Alina Baraz,Electric (feat. Khalid),5,0.637,0.359,10,-9.841,0,0.0325,0.593,5.39e-05,0.108,0.142,111.049,245294
pop,Indie Poptimism,A R I Z O N A,Where I Wanna Be,54,0.68,0.798,3,-4.978,1,0.116,0.0929,0.0,0.0746,0.594,116.989,186800
pop,Indie Poptimism,Matt and Kim,Cameras,45,0.549,0.882,7,-4.911,1,0.0505,0.0825,0.0,0.372,0.645,169.994,212560
